timestamp,average_clustering
20200618,2.3161286241785603e-06
20200621,2.336972649758574e-06
20200622,2.9173946673362437e-08
20200624,2.9258712409473265e-08
20200629,2.494303600550396e-06
20200630,2.5150068322305648e-06
20200701,2.5062606027350082e-06
20200702,2.51392484890089e-06
20200705,2.560293872754722e-06
20200706,2.569131124993235e-06
20200708,2.547491700830264e-06
20200713,2.608996119240177e-06
20200714,2.5937921763288373e-06
20200715,2.586550998322217e-06
20200716,2.5375220158417053e-06
20200719,2.5268683110659574e-06
20200720,2.5213188926127646e-06
20200722,2.5076876415483265e-06
20200727,2.5433967040948677e-06
20200728,2.6519683085963387e-06
20200729,2.6690759326201682e-06
20200730,2.7536689154123615e-06
20200802,2.631291334652465e-06
20200803,2.7209062389084035e-06
20200805,1.307539497602158e-05
20200810,1.360013906243003e-05
20200811,1.3727023139770931e-05
20200812,1.3793962167864359e-05
20200813,2.7966791973777658e-06
20200816,2.7505718256718154e-06
20200817,2.7309214608831317e-06
20200819,2.775405926222792e-06
20200824,2.8710916818128206e-06
20200825,2.99119192914602e-06
20200826,2.9872976998674668e-06
20200827,3.0085107817807155e-06
20200830,3.3166656717990426e-06
20200831,3.2966996654750234e-06
20200902,3.2737203631939946e-06
20200907,3.2605516959982922e-06
20200908,3.2057884186824273e-06
20200909,3.226535257475237e-06
20200910,3.3397943727981842e-06
20200913,3.2818937640016997e-06
20200914,3.2172501439930095e-06
20200916,3.189435134963884e-06
20200921,3.0674598167595524e-06
20200922,3.032188360824319e-06
20200923,3.0208139689875835e-06
20200924,1.1159621926687813e-07
20200927,3.0471460217210914e-06
20200928,3.058901621007385e-06
20200930,3.0832074931887384e-06
20201005,3.5205672764883946e-06
20201006,3.68278943554834e-06
20201007,3.6888273009068734e-06
20201008,3.670334116551745e-06
20201011,4.4350085041068475e-06
20201012,4.422262402921754e-06
20201014,4.208518492856532e-06
20201019,4.2205895287922655e-06
20201020,4.216818589673488e-06
20201021,1.8998504881961363e-05
20201022,1.4210161969622811e-05
20201025,1.467480575586538e-05
20201026,1.4465451344404982e-05
20201102,2.841893619417397e-05
20201103,1.3687087572644389e-05
20201104,1.828659047962566e-05
20201105,1.8467840586866583e-05
20201108,1.0972728617016155e-05
20201109,1.0856145931300402e-05
20201117,1.1762413392646429e-05
20201118,1.1693901107432573e-05
20201119,1.745234580894457e-06
20201122,1.523312659383303e-06
20201123,1.5158575443593922e-06
20201201,1.2942047307610397e-05
20201202,1.2874157350069014e-05
20201203,1.2928022211667978e-05
20201206,1.2204837193755085e-05
20201207,1.245595349100432e-05
20201215,1.1868193414745715e-05
20201216,1.1866688954889688e-05
20201220,1.1695284720540272e-05
20201221,1.2132977068398252e-05
20201229,1.2395497558214992e-05
20201230,1.2276680609033422e-05
20210103,4.219523879937989e-06
20210104,1.2569745996563626e-05
20210112,2.1538657271907854e-06
20210113,2.13722268904291e-06
20210117,2.1274734226988703e-06
20210126,1.3612930391808212e-05
20210127,1.3580967758898123e-05
20210131,5.797562739821395e-06
20210209,1.3715702900959e-05
20210210,1.4738892380886515e-05
20210214,1.4548915915855128e-05
20210223,1.9011261528121253e-05
20210224,1.9316778278548768e-05
20210228,3.758415727429848e-08
20210309,0.00011791395865865446
20210310,3.1802716238377894e-08
20210314,3.245782831406176e-08
20210323,0.00011761487795330285
20210324,1.4215193391888407e-06
20210328,3.2802693108892614e-08
20210406,1.3211014735532803e-06
20210407,3.2727927603137096e-08
20210411,8.67103801851263e-08
20210420,2.3782088059273093e-07
20210421,2.2527843274568778e-07
20210425,2.948171247800118e-07
20210504,5.698959757051878e-06
20210505,5.671311788380486e-06
20210509,6.87472711988694e-07
20210518,6.697913421005375e-06
20210519,6.723533338351236e-06
20210523,8.836476849917523e-07
20210601,5.6074084683084925e-06
20210602,1.2800266874175861e-06
20210606,2.838515464507954e-07
20210615,1.4476201138533998e-06
20210616,1.4511537676182986e-06
20210620,4.086203526115082e-07
20210629,1.439088417453981e-06
20210630,1.4514104738012796e-06
20210704,4.087686835296341e-07
20210713,5.095196438639227e-06
20210714,5.074941510011517e-06
20210718,1.5824763831272465e-06
20210727,1.0821029736380774e-06
20210728,3.1255481235620945e-07
20210801,1.0300477770647195e-07
20210810,3.84173768955879e-08
20210811,1.1227232770888764e-07
20210815,1.2938581980766132e-07
20210824,1.1385614139925804e-07
20210825,1.569943171712195e-07
20210829,1.5657887159735177e-07
20210907,1.5498214172279146e-07
20210908,1.636539698286728e-07
20210912,1.626846106254287e-07
20210921,1.703556481770667e-07
20210926,1.4869136451903986e-07
20211010,1.316109412475478e-06
20220222,3.313262378436215e-08
20220227,3.565791685668401e-08
20220308,3.362722739113692e-08
20220313,4.936583146407143e-08
20220322,7.434800311823064e-08
20220327,4.386236026964421e-08
20220405,2.8711935483028415e-08
20220410,4.2563381896750873e-07
20220419,3.40883538292876e-07
20220424,3.4328701960512416e-08
20220503,4.5133388227550977e-08
20220508,4.779914920620453e-08
20220517,4.656884876434317e-08
20220522,4.623330284301394e-08
20220531,2.924365456718387e-08
20220605,3.2980712219643885e-08
20230604,7.101951478317464e-07
20230618,7.364735210298827e-07
20230702,8.39027614273363e-07
20230716,7.570861483426036e-07
