timestamp,average_clustering
20190120,0.11348799050429151
20190121,0.14666375721567415
20190123,0.1494264947728809
20190128,0.15193623981098747
20190129,0.15199886468278112
20190130,0.1576666284912755
20190220,0.27504058569713247
20190225,0.28753464138268087
20190226,0.2860830808172007
20190227,0.28800265645370887
20190228,0.2772219795557094
20190303,0.27751220068164584
20190304,0.27688298894674884
20190306,0.2863124750753176
20190311,0.2908826885320331
20190312,0.2919171358045101
20190313,0.2932639919259626
20190314,0.2932901428747674
20190317,0.29871567948613514
20190318,0.30051908418488293
20190428,0.3317809189867331
20190429,0.33230635054967206
20190501,0.3335204982433363
20190506,0.33370530933366654
20190507,0.33452010251194747
20190508,0.33502838718290423
20190509,0.33652413598508485
20190617,0.3151467766858807
20190618,0.3156372512112608
20190619,0.31664385615866253
20190620,0.3151243837518349
20190623,0.3157928570148429
20190624,0.31488275549904865
20190626,0.315376582308736
20190715,0.31569357933906417
20190716,0.3144523084122211
20190717,0.3149736637565979
20190718,0.31439648338613985
20190721,0.3163457832049146
20190722,0.31728841681246256
20190724,0.31893631469755973
20190729,0.3206838689522002
20190730,0.3178178025045534
20190731,0.3123873659805886
20190801,0.3138203577888434
20190804,0.30104643213235716
20190805,0.29998509582552113
20190807,0.29484643769992025
20190812,0.2923966975439364
20190813,0.29130638455371377
20190814,0.2913911426099118
20190815,0.2791257778084575
20190818,0.27864813432273366
20190819,0.27838360798922646
20190821,0.2788451517953239
20190826,0.27840965235314175
20190827,0.2759407887121561
20190828,0.2755584518901031
20190829,0.27484256086354913
20190901,0.27524573388091866
20190902,0.27455230435778283
20190904,0.2887186400146567
20190909,0.29043961343997254
20190910,0.2913120813175207
20190911,0.2911702706182283
20190912,0.291560390947887
20190915,0.2867002185656073
20190916,0.2860621638567114
20190918,0.2860721907681254
20190923,0.28082221277447683
20190924,0.28157387861539546
20190925,0.2827876609083895
20190926,0.2846924624498685
20190929,0.2830873597931932
20190930,0.28422201229258226
20191002,0.28428362078242625
20191007,0.2798549217341113
20191008,0.28216289201225503
20191009,0.28219573142940846
20191010,0.28225735242504374
20191013,0.2921819716250673
20191014,0.292159004122894
20191016,0.2906044531752414
20191021,0.2951543293960237
20191022,0.2939271149423455
20191023,0.29495317137036076
20191024,0.29488929989734963
20191027,0.29522262081422335
20191028,0.29532261616884775
20191030,0.28885863696606745
20191104,0.28444506512384704
20191105,0.28571262947431736
20191106,0.28675754033839734
20191107,0.2859860721300696
20191110,0.2834530401455721
20191111,0.2830531334371721
20191113,0.2814935893053521
20191118,0.23328248825937478
20200127,0.1753328133092676
20200128,0.17525227857074235
20200129,0.1750219919135643
20200130,0.17588772593306398
20200202,0.24882766336245798
20200203,0.2722056936823106
20200205,0.27859099107463625
20200210,0.2767848813406714
20200211,0.276021302918808
20200212,0.27706306262391656
20200213,0.2763788432627859
20200216,0.2761246215272473
20200217,0.27860877311811794
20200219,0.2791195517660905
20200224,0.28389194170453663
20200225,0.2854144743550043
20200226,0.28488762186664457
20200227,0.28438174808152417
20200301,0.2807812540473467
20200302,0.27825977347983755
20200304,0.2785773535909717
20200309,0.27904821486897197
20200310,0.27890921972743
20200311,0.27836806909100636
20200312,0.278386491486024
20200315,0.27790510202520297
20200316,0.2800296527031707
20200318,0.2778988290760121
20200323,0.24865300387610478
20200324,0.24844545949215344
20200325,0.2489069837757099
20200326,0.2723289882519196
20200329,0.27475383400420506
20200330,0.2749775578698146
20200401,0.2743238636056026
20200406,0.2761255655108409
20200407,0.276518713978969
20200408,0.2761699229561166
20200409,0.2759149698377087
20200412,0.27637278356336736
20200413,0.2774677915040745
20200415,0.2784146661628491
20200420,0.27577494604274866
