timestamp,degree_dist_entropy,degree_dist_entropy_norm
20191010,4.09503179662745,0.5546039812024122
20191013,4.146031737047868,0.5635069564503989
20191014,4.14346959864631,0.5645169311386323
20191016,4.146202323944626,0.5655775932097263
20191021,4.128966374977516,0.5646154054734169
20191022,4.133016736751779,0.5637789659149318
20191023,4.13550329718978,0.5634315817849809
20191024,4.138690388834465,0.5638657993294037
20191027,4.142160005045638,0.5636567196543748
20191028,4.135674347362403,0.5676658917547404
20191030,4.128130813820849,0.565914384849698
20191104,4.135466685497399,0.5620710098823234
20191105,4.12719038107443,0.5629842009797649
20191106,4.127561189766734,0.5577122591041971
20191107,4.125968999913511,0.560780134115774
20191110,4.1159607387890675,0.5614523813626461
20191111,4.112890420495954,0.5617223178369967
20191113,4.104366666910533,0.5591894473725596
20191118,3.9991199516069753,0.5554586042342832
20200127,4.139415585608578,0.5660442825243632
20200128,4.139107787379251,0.5653029821843566
20200129,4.136325595594468,0.56492300142673
20200130,4.154742925427393,0.5646909356290791
20200202,3.9920605725228713,0.5465745358688677
20200203,4.005578284267297,0.5437690841870673
20200205,4.011558019633904,0.5458846667670274
20200210,3.994250599770963,0.5415904059839692
20200211,3.995153295434112,0.5410770985921294
20200212,3.994410321751721,0.5409764751580154
20200213,4.0007408307407495,0.5418338373624418
20200216,4.001890468997905,0.5465623831777698
20200217,4.018807485403145,0.5423937702898467
20200219,4.0191869903757045,0.5456165062401088
20200224,4.0116983313388594,0.5439561874459281
20200225,4.010964162664838,0.5438566396833898
20200226,4.007728425085534,0.5447094933980785
20200227,4.002735787485111,0.5408459659350804
20200301,3.9909015252603703,0.5386274741957009
20200302,3.9697018024103246,0.5415014067696348
20200304,3.9698792319478984,0.5421904149427419
20200309,3.95448704240925,0.5400882105316667
20200310,3.948560494681375,0.5379620146364784
20200311,3.9377619687381977,0.5371445392449902
20200312,3.9329324397628715,0.5351854575677099
20200315,3.9242487515537667,0.5333633726395206
20200316,3.927757348489871,0.5357798231508555
20200318,3.9282676125870606,0.5313986653877251
20200323,3.8777077651259044,0.5283088569387565
20200324,3.8759196222024515,0.5293577828098129
20200325,3.875488838828958,0.52929894811929
20200326,3.8811636830334555,0.5307296324534897
20200329,3.884309695837465,0.531159833897058
20200330,3.8868454344644636,0.5295537964586333
20200401,3.8856906345919526,0.5287568886807632
20200406,3.866848887350843,0.5255618832084032
20200407,3.8712341530828778,0.5236834312815111
20200408,3.87297914416414,0.5233133680272087
20200409,3.8752992176822683,0.5260833160661615
20200412,3.881833974948254,0.5263475553023996
20200413,3.881016980386014,0.5281209073098578
20200415,3.876241068860761,0.5287525603288059
20200420,3.8727720283856675,0.5232853827343452
20200421,3.851485990939418,0.5180468845264244
20200422,3.8516344990815456,0.519238484635845
20200423,3.849019128014807,0.5194784782163467
20200426,3.801308561468376,0.5166539847876609
20200427,3.794562960298878,0.5176109650931922
20200429,3.7923135243117216,0.5166745264305551
20200504,3.770600757266786,0.5106651902501059
20200505,3.7728105548441406,0.5091930750263254
20200506,3.76552678854413,0.5130250328091508
20200507,3.7620121950826975,0.5125461955767753
20200510,3.7499672110634172,0.5072789758064543
20200511,3.734583487951018,0.5094292501255978
20200513,3.7344098751944377,0.5094055678550896
20200518,3.7339987378730206,0.5081149635019696
20200519,3.7341655826788682,0.5093722442586514
20200520,3.7323812031291883,0.5116621318108006
20200521,3.7276260908581733,0.5103693853061682
20200524,3.6821011180362166,0.502270204294444
20200525,3.6783543115704744,0.5017591077252103
20200527,3.6781156110608975,0.5005105011189179
20200601,3.6729963868285713,0.5022638006498423
20200602,3.6692478292541435,0.5005169053557472
20200603,3.6662117735376625,0.5001027612906924
20200604,3.6548047201155316,0.5035978232575093
20200610,3.6052066976308645,0.4942281198345581
20200615,3.670244552972657,0.49884045001230976
20200616,3.673688871850525,0.49930858382579907
20200617,3.675772275752231,0.49959174919118127
20200618,3.6751236839003694,0.5013184223752304
20200621,3.6965393120695875,0.5024142961883784
20200622,3.699295528186941,0.5004243347002247
20200624,3.704608960262426,0.5078549094996225
20200629,3.7087805060253607,0.5034779090782788
20200630,3.7028649847678854,0.5026748595936887
20200701,3.705423684469396,0.5012533245733559
20200702,3.7106165399946436,0.4996612243921398
20200705,3.705387314351384,0.5036168703973332
20200706,3.7013541953155613,0.5012868945859899
20200708,3.692320378456748,0.49776136301539065
20200713,3.7011675937620248,0.5000983498822267
20200714,3.699856680469479,0.5016727998420698
20200715,3.697521303168085,0.5013561402061271
20200716,3.699130541079181,0.49867944039813267
20200719,3.6932439543789854,0.5007761638102153
20200720,3.6928826835507826,0.5007271781971124
20200722,3.692017546635385,0.4994398015511029
20200727,3.6782726431595276,0.4981608820532886
20200728,3.6802436371123908,0.4978470791543733
20200729,3.6831459947036285,0.4976632880475416
20200730,3.6815294539677117,0.4980210187705698
20200802,3.666362293689711,0.4959692724222239
20200803,3.6660980183310548,0.49593352242076405
20200805,3.6538538999898753,0.4948537692272047
20200810,3.6561465347897126,0.4969243210914275
20200811,3.6762167432967723,0.4967270139916658
20200812,3.6733986580198574,0.500473259886262
20200813,3.668086794674521,0.50284818374305
20200816,3.6658285338232646,0.49589706774865266
20200817,3.669021663806832,0.49575482149050615
20200819,3.6675734312416948,0.49847740511241834
20200824,3.6767270603322393,0.4997215185192688
20200825,3.669000940806102,0.49690518410193973
20200826,3.664293136864094,0.4951159072934234
20200827,3.664243765829903,0.4917648568581259
20200830,3.650275515628987,0.496722077483206
20200831,3.6533469471193323,0.49834788851935646
20200902,3.6403157194466607,0.49477267944035713
20200907,3.6389176195746034,0.4889084031880928
20200908,3.644594577971117,0.4924542561933654
20200909,3.6449111997813377,0.4948074620917887
20200910,3.653762620137657,0.49200543487548026
20200913,3.6592019291137907,0.49273787697871785
20200914,3.665705321452507,0.4898176853295716
20200916,3.6630101824722567,0.4926958107811979
20200921,3.6419277375021553,0.4920939151701233
20200922,3.6318529863537043,0.4930347710462654
20200923,3.6282810206773513,0.4931369861062488
20200924,3.633396742413344,0.4944252483093135
20200927,3.6353193273807904,0.49176991726287095
20200928,3.6342863473776768,0.4922036695161229
20200930,3.6376312388756316,0.4892821977773514
20201005,3.6818497164318367,0.49748813612364506
20201006,3.710683811799269,0.5002369357375053
20201007,3.718225677593525,0.502985121571775
20201008,3.716672962298276,0.5021934209707027
20201011,3.7124039835098452,0.501040370997756
20201012,3.7063492514652827,0.5031478590900532
20201014,3.6940827211079013,0.5008898942840283
20201019,3.68861176755978,0.4984018182321243
20201020,3.6840038535820576,0.4977792011475745
20201021,3.6777868184694706,0.49751473159644116
20201022,3.677842233358702,0.50107866399358
20201025,3.6772251605246935,0.4980190179437113
20201026,3.6709912728714063,0.4977588671957734
20201102,3.6165891631277796,0.49038234938186237
20201103,3.609383505569928,0.49175167124006747
20201104,3.595029984266196,0.4922149374710424
20201105,3.565591472861255,0.4869743907142408
20201108,3.5480332761121907,0.4839821996487678
20201109,3.5385109299745046,0.47979552691398364
20201117,3.543238199518086,0.48392146899014227
20201118,3.5445671626108073,0.4847017495404423
20201119,3.54246153955026,0.4832221669469152
20201122,3.5305589658465064,0.4787173002547201
20201123,3.5257514404463146,0.47863117277544864
20201201,3.4623483477836126,0.47058428477439435
20201202,3.460893461550107,0.4687204856074305
20201203,3.459121765931836,0.4695859976423785
20201206,3.4542411612215216,0.46948239836475664
20201207,3.449843602447723,0.4705882851770872
20201215,3.444835640426958,0.4710639649903994
20201216,3.445708047597173,0.4711832622874503
20201220,3.432549577620612,0.4699688689966928
20201221,3.430654614076292,0.4691247808905884
20201229,3.3967926618446795,0.46167429869508614
20201230,3.386463712203783,0.4591790652413234
20210103,3.388716202957645,0.46168739165321504
20210104,3.3864945348063777,0.4619469284826108
20210112,3.3792161324736,0.4581963478202643
20210113,3.380283728891192,0.4588835012340381
20210117,3.3732882274284717,0.456855812991691
20210126,3.362995053172197,0.4559968912000791
20210127,3.363925216634369,0.45505692251102975
20210131,3.347328383536047,0.45495137260804186
20210209,3.3136732432637865,0.44620995247518797
20210210,3.313557237260334,0.4492934943746014
20210214,3.3117958991843572,0.4501219831141739
20210223,3.2225983757407115,0.4354345187603241
20210224,3.218134838224816,0.4353350450439835
20210228,3.2029923408371794,0.4348156716037856
20210309,3.2575214816236135,0.4401532966006567
20210310,3.2604478961252807,0.44314303100797775
20210314,3.2585179128588657,0.4413120818205243
20210323,3.211648699661513,0.43599079788425066
20210324,3.2131589804450917,0.43568024420152324
20210328,3.172967096643909,0.42872838612783054
20210406,3.1696819678229544,0.43132388371149494
20210407,3.171968500812398,0.4266478973381947
20210411,3.1756443591346426,0.4261917038012521
20210420,3.176950627033166,0.42543096387808754
20210421,3.1696360687850946,0.4258578706869058
20210425,3.1455931724321844,0.4255219293937951
20210504,3.16271417769966,0.42445639107947863
20210505,3.1737118066634014,0.4264054682711922
20210509,3.203417345229603,0.42991901546617833
20210518,3.259568150218461,0.4355489562050673
20210519,3.2533719898220648,0.43759713198950734
20210523,3.2479262504001865,0.4378526324003283
20210601,3.26412969085716,0.4361584769060654
20210602,3.267126754501079,0.4399421327434399
20210606,3.2921727385340045,0.4380394120803075
20210615,3.2993987868649812,0.4394631106715596
20210616,3.303810836339502,0.4414607380337234
20210620,3.3165378679756516,0.4385653992462774
20210629,3.3199823478270765,0.43991371092746223
20210630,3.3198636102345436,0.4398979776224367
20210704,3.3203889239913287,0.44041901851160636
20210713,3.3926433851967803,0.4455381038344724
20210714,3.3968951421789972,0.44696501298315255
20210718,3.4070759230931302,0.44614945638778586
20210727,3.445095567897633,0.4511280492470216
20210728,3.4320103465622123,0.4485671362695216
20210801,3.4502270025025,0.4509480711626017
20210810,3.4738800045793545,0.4495232611417591
20210811,3.473995985130349,0.4519606774037942
20210815,3.456891401068376,0.4489212989908165
20210824,3.44837379858023,0.4474131462522385
20210825,3.449291636793968,0.44327620927211575
20210829,3.437221086955252,0.44400125880445657
20210907,3.4518548046495985,0.44323292161469163
20210908,3.4421687452661223,0.443870880693733
20210912,3.459442922809057,0.44533481418238613
20210921,3.4605826420925507,0.442881948880571
20210926,3.45663682443721,0.44459569090944684
20211010,3.483918303930388,0.4477261599762627
20220222,3.2715431379355917,0.4169966588054994
20220227,3.2735643254647426,0.4112516998616156
20220308,3.28261538421527,0.41484409104339226
20220313,3.2769921019355164,0.4119828043037235
20220322,3.2647642839483133,0.4107465330709704
20220327,3.2655046528810368,0.4114468466343352
20220405,3.2603591610172904,0.40959276000705935
20220410,3.3104345129084356,0.4164923960425051
20220419,3.31224271419956,0.419869503886078
20220424,3.3139753760520505,0.41849130067721796
20220503,3.6933862955054586,0.468911108877404
20220508,3.7106784281646488,0.47037637188697723
20220517,3.7055100173582294,0.4690004410168331
20220522,3.70177456906745,0.46888663931824553
20220531,3.7024991830738747,0.4693395470299993
20220605,3.695003267538093,0.46911639911465025
20230604,3.3537199403606843,0.4313584300960548
20230618,3.34717393295069,0.4294323000394477
20230702,3.468103661104085,0.4483818826288172
20230716,3.3633025581814664,0.43078643045666465
