timestamp,average_clustering
20200318,4.3554837055024874e-08
20200323,1.7102973925699626e-06
20200324,1.7095539317967437e-06
20200325,1.7102546788686002e-06
20200326,1.7999638266340319e-06
20200329,1.7821601629896756e-06
20200330,1.7901169629708623e-06
20200401,1.7870366419943155e-06
20200406,1.5343517503470459e-06
20200407,1.53366017972089e-06
20200408,1.5232739707813872e-06
20200409,1.525335127387278e-06
20200412,1.5578123534101907e-06
20200413,1.5547572265986865e-06
20200415,1.5595292520282757e-06
20200420,1.698896109344647e-07
20200421,1.678216456274974e-07
20200422,1.617523007642109e-07
20200423,1.638659092212412e-07
20200426,1.5595721023007606e-07
20200427,1.5517109625362905e-07
20200429,1.570217939712578e-07
20200504,1.415622218020833e-07
20200505,1.4174784311367398e-07
20200506,1.4303954140685488e-07
20200507,1.4098685302006146e-07
20200510,3.531251622208905e-08
20200511,3.5279294053205947e-08
20200513,1.23566501802736e-06
20200518,1.3343460168355636e-06
20200519,1.3332439944965986e-06
20200520,1.3346368262675674e-06
20200521,1.3473093097154197e-06
20200524,1.6432647054107053e-06
20200525,3.296273947854768e-06
20200527,3.628280802146239e-06
20200601,3.599257204090054e-06
20200602,3.5886338906831585e-06
20200603,3.5753905131376487e-06
20200604,4.578607985012126e-06
20200610,4.6259322657530305e-07
20200615,4.846583887277704e-07
20200616,1.9605808696330075e-06
20200617,1.9627945592602855e-06
20200618,1.964263271429888e-06
20200621,2.0102769609062066e-06
20200622,2.4211665717824815e-08
20200624,2.4472360334169537e-08
20200629,2.2331705090325914e-06
20200630,2.2611271405439087e-06
20200701,2.2552338246694054e-06
20200702,2.2722821452169507e-06
20200705,2.316125343401036e-06
20200706,2.3103612235299267e-06
20200708,2.3051664118769436e-06
20200713,2.320016739492998e-06
20200714,2.3302184728737605e-06
20200715,2.323126559284976e-06
20200716,2.3096577399376746e-06
20200719,2.2997629039538216e-06
20200720,2.3146853826917597e-06
20200722,2.307880253736643e-06
20200727,2.335184395121645e-06
20200728,2.3727330367332067e-06
20200729,2.3745884138157e-06
20200730,2.4443320009760594e-06
20200802,2.4008991497192224e-06
