timestamp,information_centrality
20200527,8.736573906831655
20200601,0.8815939609718454
20200602,0.8809789490566123
20200603,0.8802784364420536
20200604,0.8709403377775542
20200610,8.398877152202985
20200615,0.8755677921110544
20200616,0.8754682697162419
20200617,0.8753963312667572
20200618,0.8748985637065125
20200621,0.874451064717284
20200622,0.8740628312325063
20200624,0.8747783769831178
20200629,0.4659131485198523
20200630,0.4658055301162613
20200701,0.4657648603532271
20200702,0.4657265891316991
20200705,0.46561354620857365
20200706,0.31741266185643496
20200708,0.31729863504790634
20200713,0.8723512905876193
20200714,0.8725312659689636
20200715,0.8725033653408826
20200716,0.8725660384954098
20200719,0.37714797918960075
20200720,0.8719152951863886
20200722,0.8717964636508716
20200727,0.46589354326598115
20200728,0.465937048044996
20200729,0.4659147147316179
20200730,8.275082394782425
20200802,8.218173212715982
20200803,8.203238892628427
20200805,0.4656419184769199
20200810,0.465391609340796
20200811,0.4661001668146104
20200812,0.46622498210085866
20200813,0.4659971167181228
20200816,0.4658843931279559
20200817,0.4658277316967838
20200819,0.4662072719878391
20200824,0.3176053552498848
20200825,0.4656614759399355
20200826,0.4657994903625798
20200827,0.4655954727663051
20200830,0.31805005982693196
20200831,0.31801280466807674
20200902,0.4678560535127369
20200907,0.4675542789958724
20200908,0.4676072227067994
20200909,0.46745864332584214
20200910,0.46725906587981103
20200913,0.3183206863058477
20200914,0.4674672822631063
20200916,0.879845998260271
20200921,0.8726600800605064
20200922,0.8750667569795161
20200923,0.8749009743195728
20200924,0.8749460466618533
20200927,0.876850844596076
20200928,0.8763254000404942
20200930,0.8765050197480422
20201005,0.8800907418964515
20201006,8.263757006947895
20201007,0.8854375814391608
20201008,0.8854127198514843
20201011,0.8852025489146266
20201012,0.8846569154305621
20201014,0.8842430562605497
20201019,0.8819693359332369
20201020,0.8798292079995371
20201021,0.8788696513469206
20201022,0.881307888652284
20201025,0.8825924415373606
20201026,0.8820622412327906
20201102,0.8786161071656271
20201103,0.8795262598811515
20201104,0.8793715483556014
20201105,8.196829918516357
20201108,9.093851059945452
20201109,8.954491713684689
20201117,8.838544238964037
20201118,8.83506495074585
20201119,8.79006398466614
20201122,8.941804972573944
20201123,8.893823647447144
20201201,0.8769461550535563
20201202,0.8766255123434491
20201203,0.8765034598067821
20201206,0.8756296297360945
20201207,0.8746990223609582
20201215,0.46554301525302594
20201216,0.4656143499270558
20201220,0.31746618811492555
20201221,0.4654976621959609
20201229,0.46463904257170885
20201230,0.4637945626095145
20210103,0.46475952036010315
20210104,0.4646416619586372
20210112,0.46356008960875317
20210113,0.46294029045201646
20210117,0.4624385194575803
20210126,0.461639995363499
20210127,0.4617580228251305
20210131,0.8612357934930219
20210209,0.5972498512382176
20210210,0.5972760427522257
20210214,0.5969207481143272
20210223,0.8403527580041386
20210224,0.8400584698003254
20210228,0.8372114266201973
20210309,0.8410325768254465
20210310,0.8408754820341183
20210314,0.8410521191379388
20210323,0.827099975388314
20210324,0.8265712736611484
20210328,0.8187671205708225
20210406,0.4473587510968996
20210407,0.44725538383758984
20210411,0.4465507904820108
20210420,0.308227748262147
20210421,0.3081722260116922
20210425,0.3079487213114889
20210504,0.4431645049374824
20210505,0.44306238839240675
20210509,0.7978173889113446
20210518,0.7961177739599803
20210519,0.7959711023216642
20210523,0.7962184912063374
20210601,0.7935027254397504
20210602,0.793574359669161
20210606,0.7915905681571308
20210615,0.7870214998714358
20210616,0.7866039564452187
20210620,0.7846555749654895
20210629,0.781182904930619
20210630,0.7811761006561517
20210704,0.7790186618426074
20210713,0.7754284543286711
20210714,0.7752741671048191
20210718,0.7712260518369487
20210727,0.7525385048684005
20210728,0.7492822693327582
20210801,0.7480560024367805
20210810,0.7434963301401186
20210811,0.7434637692211347
20210815,0.7398849867725106
20210824,0.7318004935587901
20210825,0.7309363808195438
20210829,0.4198372180649867
20210907,0.4182240960687339
20210908,0.4184581107557966
20210912,0.41844095495306477
20210921,0.2940795029915726
20210926,0.2939050187563052
20211010,0.2939771593414221
20220222,0.3951530488962163
20220227,0.3285095982337844
20220308,0.32835161762191417
20220313,0.328159871954058
20220322,0.327236741049208
20220327,0.3258959142041707
20220405,0.3258120749887668
20220410,0.3280815372104064
20220419,0.32764303067551576
20220424,0.3921601768213923
20220503,0.41346352228150457
20220508,0.41491120639702617
20220517,0.4147216032638903
20220522,0.4145172907881707
20220531,0.7116121387408568
20220605,0.7129837292491482
20230604,0.4217458565219578
20230618,0.7317901757349511
20230702,0.43147802704569255
20230716,0.736366522780759
