timestamp,nodes,edges,components,density,bridges,diameter,transitivity,average_clustering,degree_assortativity,label_communities,lpa_communities,label_non_randomness,lpa_non_randomness,label_relative_non_randomness,lpa_relative_non_randomness
20200429,5439,29073,2,0.0019659007206950254,1903,7,0.07211499852771903,0.2665311677818513,-0.3152375400942388,16,25,15.83011273830256,74.39105635787551,-172.6270989092934,-141.53454980066257
20200504,5484,28981,2,0.0019276477270172524,1955,7,0.07151520990222206,0.2638676472309553,-0.3159943986359938,19,27,35.85434442366972,37.45555300651291,-158.04378243666332,-167.18443447415015
20200505,5481,28987,2,0.0019301581974625016,1955,7,0.071551909458287,0.26419853019048894,-0.31606656889058365,16,30,15.417648658682538,54.14027202553133,-172.73968233315375,-160.7192446995414
20200506,5436,28596,2,0.0019357812883952633,1939,7,0.07101127592203096,0.2654824613268118,-0.3160283321443216,17,26,35.40076998287499,55.03598064876485,-153.52952483709768,-153.97400599333045
20200507,5465,28762,2,0.0019264077672503982,1953,7,0.07098447004996905,0.2650344414472557,-0.31612052358554527,17,27,35.52127027137167,36.998653480091164,-153.86875911226812,-166.79965092439514
20200510,5546,29056,2,0.0018896632053841355,2004,7,0.07056632020345482,0.26103645305690004,-0.3171106700034887,18,29,14.83015230932751,36.54132597458964,-175.44140781604125,-169.63114415881495
20200511,5545,28869,2,0.001878178929576585,2020,7,0.07029976596087015,0.2604819084814326,-0.31830547298523865,15,26,35.01902426324128,54.572952592462926,-149.659174635909,-154.7191326903907
20200513,5507,28585,1,0.0018854581999820457,1999,7,0.07024837225077,0.26169312741200373,-0.319230976155152,20,31,54.175429040807536,35.746236848259386,-143.17101288221843,-170.23976234502467
20200518,5517,28597,1,0.0018794173405347542,1994,8,0.07005558442307962,0.26211966820835625,-0.3190629814436741,20,30,54.2427956717592,18.72237382629911,-143.0898034731245,-178.97203290726895
20200519,5518,28613,1,0.0018797872968740136,1993,8,0.07003106779555274,0.2619666872756542,-0.31915557900189384,21,32,73.84601526360828,52.60528343696846,-129.90781822619982,-162.21532709107157
20200520,5525,28651,1,0.0018775167840210222,1999,8,0.06989986851022757,0.2622943381054866,-0.31933954300728656,20,32,54.191508596414934,52.61391835660534,-143.2780888770768,-162.3146133852063
20200521,5567,28800,1,0.0018589087005382637,2020,8,0.06977644856595736,0.2612518830122328,-0.3192871287138342,23,33,35.99567971384073,35.95492876003165,-162.9556962373811,-172.12886515179758
20200524,5574,28184,1,0.001814582083087952,2090,8,0.06989596002197027,0.2512750735552405,-0.31798620137062056,20,32,53.66566279948975,18.895964138949182,-141.72660762579835,-178.48930605732485
20200525,5573,28144,1,0.0018126571438618845,2097,7,0.06979572094183423,0.24851442950715785,-0.3171351942595091,20,31,53.69866577445957,35.80162592337199,-141.55995715762066,-168.62981041762254
20200527,5582,28174,1,0.0018087421166057664,2101,7,0.06975086080682892,0.2478798544969519,-0.31694602050188747,21,37,34.80331396512223,35.31837480561292,-159.06749699323726,-172.85550808480633
20200601,5502,27581,1,0.0018225429552447125,2070,7,0.06953013783747267,0.24971741181670223,-0.31666104301823284,23,39,34.06922745766727,2.7205141934134485,-160.49669980154047,-186.43446972472196
20200602,5509,27584,1,0.00181811159213556,2083,7,0.06957227369962328,0.24812987180655968,-0.3167334140109437,21,38,33.86331131976381,18.573182409726407,-158.0603081725551,-179.14206690614006
20200603,5521,27620,1,0.0018125785866349563,2094,7,0.06948094019383755,0.24725678400636736,-0.3160219613817275,23,40,34.124721347643,80.4278106954988,-160.53696699865554,-153.38633211123627
20200604,5016,24465,1,0.0019451215730798036,1934,7,0.067478135732657,0.21294548183645404,-0.2944851290117193,23,36,59.99914965374951,10.142609161393025,-132.66210537991245,-172.36433212879015
20200610,5266,25576,1,0.0018449448503885775,2040,8,0.06947466804879887,0.24663506436449328,-0.3007170466552369,19,33,69.91528957477573,33.22556635567879,-117.15824006038152,-163.38769635067982
20200615,5710,28750,1,0.001763890793379673,2175,7,0.06696101546803344,0.2484952736300508,-0.3008947715128719,21,35,34.40958745038907,34.790917913775516,-160.9222898341677,-173.57176449009302
20200616,5734,28923,1,0.0017596800196830094,2187,7,0.06687041848403423,0.24708300744416764,-0.3006630845934351,22,34,53.15217885461107,18.834478535307497,-148.21122128273637,-181.58081417673566
20200617,5741,28993,1,0.0017596395388145784,2190,7,0.0667906303209997,0.24735826854243873,-0.30088770292422956,21,34,34.62906838458889,18.899001235982865,-161.4524010406182,-181.7601481057075
20200618,5751,29052,1,0.0017570932843437436,2191,7,0.06668879818320368,0.24760093969645477,-0.3010136839373278,18,31,53.827620775780744,68.93125717043321,-138.39043836975358,-152.75876665823577
20200621,5788,29549,1,0.0017643745262747844,2183,7,0.06701827186278758,0.25021475620372813,-0.2992998728660029,23,37,72.47225491738034,35.42474603355803,-137.63033703302793,-176.8682675918249
20200622,5806,29639,1,0.0017587912115626027,2179,7,0.06692634720296718,0.25088039856404476,-0.2990531317431538,24,34,90.98644097567689,19.500693195626475,-126.93132092570276,-183.39954427651762
20200624,5751,29409,1,0.0017786849924020776,2130,7,0.06708519343122964,0.2525289787085594,-0.2995364480743569,21,35,35.37239990908622,-29.156403620321623,-162.18160910000475,-207.08233779949185
20200629,5805,29661,1,0.001760703212789184,2139,7,0.06666548232035882,0.2517453546795815,-0.29906484466923605,20,31,55.28501802478061,37.13776765567515,-144.28241228073878,-172.31237186451025
20200630,5783,29502,1,0.001764615845546887,2140,7,0.06688447685572976,0.25080781124939366,-0.2988175956764945,22,34,54.77827790005381,20.61500500681891,-148.72941419728076,-182.42318681589936
20200701,5794,29662,1,0.0017674551690436621,2146,7,0.06731217645143522,0.25088938605436106,-0.29924844581228616,22,30,54.9512881670861,54.57997958041678,-149.09398479205854,-161.53628090587443
20200702,5802,29760,1,0.0017684074367950325,2141,7,0.0673493737443144,0.2521814893304331,-0.2997146921504624,23,40,73.92462344932171,52.224435176026816,-137.24545493395675,-171.85120804301732
20200705,5847,30023,1,0.0017566780593584342,2172,7,0.067431671771636,0.25386499619299757,-0.29911731359582583,20,34,56.24222534442687,21.24462285493133,-144.5073082699633,-183.65111320260712
20200706,5850,29980,1,0.0017523632500551633,2178,7,0.06748776537910879,0.2534388669364163,-0.29950528042674157,21,35,36.82813730480839,37.86166638851847,-162.55978560398378,-175.7244094727772
20200708,5861,29954,1,0.0017442771184313735,2195,7,0.06760880659602807,0.25281357351174366,-0.30029790113425064,17,36,35.369341620770086,21.659140704692096,-156.43605505763304,-184.08828581953796
20200713,5886,30226,1,0.001745194954489304,2198,7,0.06759298414382,0.2520623882250006,-0.30108514965644145,19,34,76.5948500822121,21.247135447833422,-124.0012712185884,-184.24081559074
20200714,5882,30201,1,0.0017461241519075399,2195,6,0.06770280561331303,0.25135498259920735,-0.30084646451496444,24,32,93.6153872442161,21.589523012376766,-126.55685634840079,-183.05171727678757
20200715,5880,30163,1,0.0017451137624636519,2196,7,0.06770465043319834,0.25119198253018815,-0.30113470022886235,20,32,56.5592050202574,21.519564370905158,-144.5197535759072,-182.9776016067088
20200716,5881,30163,1,0.0017445202872851233,2194,7,0.06761247527925389,0.25158820301859325,-0.30140888747728095,21,32,37.01658484734709,55.049735831766384,-162.89908728303345,-164.81334375643212
20200719,5882,30048,1,0.001737278186699704,2196,7,0.06734707512770313,0.2504883431970719,-0.30051034599596815,25,36,74.39624073989222,-11.648246088800391,-141.9960245477132,-200.4888012789584
20200720,5885,30080,1,0.0017373555115697595,2200,7,0.06732617543996283,0.25113468814252815,-0.30019579866291723,27,41,38.17172202531107,36.790109590223935,-169.28490794570075,-179.92751517093478
20200722,5883,30071,1,0.0017380169106253804,2202,7,0.06738459977979105,0.2509947404765069,-0.30066458919977274,22,32,55.6860188143023,21.10478363782051,-149.46578152136019,-182.92209520681058
20200727,5884,29872,1,0.001725928434751851,2217,7,0.06707278677934762,0.2527192436421206,-0.3028149240650653,19,36,75.7825951214921,53.666579366019434,-123.37083882034942,-168.28397843305385
20200728,5889,29894,1,0.0017242676102091593,2215,7,0.06708193889229651,0.25316858035406065,-0.3026725498274399,24,36,93.14635722458144,54.103812480666825,-125.62648019162022,-168.1284162128055
20200729,5891,29943,1,0.0017259212997640498,2213,7,0.06707516157413825,0.25328647725273984,-0.30250172213460375,24,37,93.09659209364116,37.668279272294065,-125.81838691041773,-176.87969156668424
20200730,5891,29933,1,0.0017253448974998264,2217,6,0.06724487378832274,0.2542921614285262,-0.302750074383518,24,36,93.19473346213196,-11.23289285335025,-125.72365181452132,-199.98767383445525
20200802,5907,29846,1,0.0017110224852753518,2233,7,0.06712667354004952,0.2525470602231408,-0.30323920319067976,21,34,36.30797363537067,21.035240307322002,-162.37609307130856,-183.1870302512801
20200803,5912,29906,1,0.0017115631987242427,2233,7,0.06719153878196198,0.25394937489901964,-0.30356040544126794,25,36,74.3801109001981,86.52366228738542,-141.29867214932,-152.29643233746344
20200805,5904,29657,1,0.0017019158417909777,2240,7,0.0670793927628589,0.25348185841140475,-0.30437993823866766,18,33,55.49562171237082,37.67744326847562,-137.994312812894,-173.31261278062803
20200810,5943,29925,1,0.0016948285725499617,2256,7,0.06734423365857965,0.2547902797373023,-0.30288665236915363,21,39,36.45973279446801,5.4226320147320095,-162.39784327724095,-192.499396902355
20200811,5874,29774,1,0.0017261289508882284,2197,7,0.06779386367974996,0.25562413779830734,-0.3012914820816075,23,35,74.49146579584145,37.70809232294684,-136.3476690149547,-175.10129417042904
20200812,5861,29714,1,0.0017303014721596391,2183,7,0.06787997813577033,0.257164154795582,-0.30122568614455414,22,36,55.67968170449401,-11.161347172008881,-148.3538070999418,-199.27491055101328
20200813,5864,29715,1,0.0017285895151665624,2189,7,0.06784206506015791,0.25786534606449435,-0.30148937816543775,21,32,36.598884094724745,54.705714569150686,-161.84193748267762,-163.57608430079367
20200816,5873,29709,1,0.0017229472517979337,2197,7,0.06824825504928594,0.2611583847652015,-0.30012571375631647,23,37,74.82152908245128,70.19369492581473,-135.86700181243927,-160.780809220378
20200817,5874,29738,1,0.0017240418734974854,2197,7,0.06814921647052563,0.26119007924335563,-0.29949942332419516,21,31,37.14563870878871,38.425457451535536,-161.4302942327031,-171.6929580990154
20200819,5859,29701,1,0.0017307255382564583,2188,7,0.06846892454030434,0.2624140869732484,-0.2990567169662857,23,33,75.30199162567942,5.3500992657209885,-135.56994417033604,-190.60200833219352
20200824,5869,29855,1,0.0017337754794726906,2196,7,0.06685202116042707,0.26554130460759895,-0.2912420881490529,22,32,56.83290418366509,21.999543412567427,-147.88307706357594,-181.79354849213007
20200825,5911,30010,1,0.0017180964910698772,2228,7,0.0667429396341994,0.26437239598600937,-0.2947454403397746,22,36,56.90243799770666,21.716873321030015,-148.14515319800574,-184.20427390680138
20200826,5900,29888,1,0.0017174988004286852,2231,7,0.06681681210624245,0.2629377522011423,-0.2961826151900159,21,36,37.18858761425355,-11.104658956015605,-161.8050587929974,-199.81658521335905
20200827,5910,29908,1,0.0017128364515512915,2237,7,0.06673469321889668,0.26194553085485567,-0.2968085782392017,25,39,75.31818536158715,37.39528309438594,-140.64708239837285,-178.01419855910868
20200830,5939,29925,1,0.0016971125154689609,2263,8,0.06715287392190919,0.2579806342946735,-0.30195460819033204,20,32,56.80481631745389,21.467314936522115,-143.12045337499796,-182.2480310587435
20200831,5956,30100,1,0.0016973055696997686,2268,8,0.06725341979513826,0.2577167449946136,-0.3008665186950654,23,37,76.22424362019669,5.026554625576171,-135.62707811578042,-192.81326702491822
20200902,5958,29893,1,0.0016845014874700937,2288,8,0.06806835115350729,0.2542742633113243,-0.30802936560366595,23,36,76.32920608861627,-11.229615413461495,-134.79030866615938,-199.98458254828378
20200907,5983,29999,1,0.0016763757202858227,2302,8,0.06787901603110236,0.25382845710824786,-0.3068103098762904,21,34,38.3775465962178,-10.790133235761107,-160.92466994020708,-200.15610872482048
20200908,5946,29921,1,0.001692892324726859,2278,8,0.06810138274387371,0.25391172028146725,-0.3055531733072126,22,37,57.897125754813835,71.07920256476353,-146.8695474614972,-160.77554027664786
20200909,5968,30114,1,0.001691272508178359,2282,8,0.06822414503502267,0.2543298620640196,-0.3050009111807292,19,34,38.32159785923134,-10.347051369553398,-157.8509004054807,-200.2200238785248
20200910,5986,30364,1,0.0016950718482362493,2288,8,0.0682476583044168,0.25418810064262826,-0.30428214408017284,22,36,58.75652039523229,55.9845267178716,-147.50215898043703,-168.44993474850918
20200913,5993,30443,1,0.0016955139251244832,2282,8,0.06815114844316553,0.2546009058941973,-0.30319268886484607,17,38,79.48150487456613,55.86994267808283,-112.48588803629148,-170.40343032381713
20200914,5970,30322,1,0.0017018133612160878,2264,8,0.0681532859258416,0.2559742963387819,-0.30273879885225574,24,42,58.936387271385115,-8.502222482601148,-151.36679036456428,-200.12291003858962
20200916,5978,30346,1,0.0016986045481695669,2261,8,0.06771229166449771,0.25368637226270174,-0.30139939798070114,21,34,78.27452213817112,56.53982528247623,-129.0024977339076,-166.2974616765343
20200921,5989,29862,1,0.001665377842008947,2280,8,0.06597650965463879,0.2482029362805059,-0.2945141303660425,25,35,75.39101946039384,6.935933653143657,-139.94013606215316,-190.76848970843943
20200922,5917,29283,1,0.001673076613230829,2256,8,0.0654317826465108,0.24575171718748579,-0.29380054712193737,17,32,78.0922796613323,56.02356179927625,-110.13944479470918,-161.23024235963706
20200923,5908,29194,1,0.0016730778201825885,2263,8,0.06552581919318683,0.24549620405493594,-0.29419703394625113,18,32,57.71715229287091,56.06995778469836,-134.15752053711398,-160.9371892139931
20200924,5964,29510,1,0.0016595745303055406,2271,8,0.06516695032043121,0.24544823214788575,-0.2932727129436728,14,35,57.51415613670829,39.32620168008816,-118.8449361069456,-173.2738266337409
20200927,5981,29588,1,0.001654514658738178,2266,8,0.06520169092731495,0.2503195060222402,-0.29254312179467856,21,38,38.958822833073526,-8.274367838042796,-159.1005816766337,-197.75705687769772
20200928,5963,29521,1,0.0016607500699128467,2264,8,0.06529067004833404,0.25337293018374146,-0.2926673108266656,17,36,78.61931910837517,-8.439141037874705,-110.03844373015487,-197.5767589324694
20200930,5958,29502,1,0.0016624682328084403,2261,8,0.06524316631775096,0.24753272982787944,-0.29304698823333925,20,37,58.136486630915634,71.29135432971007,-140.3464737066736,-159.1974827408277
20201005,5968,29864,1,0.0016772319248269413,2072,8,0.06148710402229599,0.2864718694103097,-0.273856399894528,21,35,38.500828213804226,7.433878865375174,-160.4199039537705,-190.52583789789435
20201006,5940,29984,1,0.0016998859901705499,1957,7,0.05983680079475201,0.3041689716259755,-0.26032547176367693,13,31,81.93520532430661,39.70411841591976,-82.87389225544091,-171.61340708777854
20201007,5909,29934,1,0.0017149058165292538,1933,8,0.05985141549776527,0.3067954835985008,-0.2600680555070599,15,22,37.16336255222264,57.58553912521134,-149.14088349037658,-147.35306900344847
20201008,5911,29935,1,0.0017138026811121883,1939,8,0.059994961956244576,0.3057356679405504,-0.2605554859025097,12,26,59.40580659536383,21.854681172858175,-106.33204214671164,-178.62151214995006
20201011,5912,29886,1,0.001710418570088702,1951,8,0.05985452559923249,0.3074027282964224,-0.2605808696339902,15,22,37.46581573828499,57.53326770311174,-148.6274729264903,-147.22497287744218
20201012,5924,29886,1,0.001703495557379802,1958,8,0.05978948433351317,0.3075281713022705,-0.2603240566335497,18,24,57.87241861245421,57.26677151286833,-136.3982840919593,-151.3179907883595
20201014,5963,29940,1,0.0016843215708543286,1999,8,0.059864868038544364,0.30585619920976964,-0.26209134965227127,15,25,-6.8214842018255375,39.52110976999033,-199.87570574143032,-165.51098373895746
20201019,6011,30095,1,0.0016661079756442087,2020,8,0.05934965385961812,0.30626440744284483,-0.25885997406025824,16,25,15.467666423324147,39.79073347988074,-175.7073661087154,-165.69065472498642
20201020,6012,30030,1,0.0016619564066012046,2025,8,0.059287196212519724,0.3057597858975196,-0.25760466812813615,12,27,60.20477813441565,40.11543970766721,-104.4126327616248,-167.55201426277856
20201021,6018,29974,1,0.001655550770545822,2028,8,0.059134102360613595,0.30505813758466455,-0.25786396943859424,16,25,15.336579139349254,75.56624386474242,-175.4834037100485,-140.00930535039691
20201022,6015,29953,1,0.0016560416937923454,2021,8,0.05890391206677023,0.2753166706488414,-0.25941972918390216,20,20,58.03772903144514,58.03772903144514,-141.67150410610734,-141.67150410610734
20201025,5995,29413,1,0.0016370554596854292,2020,8,0.056727251692834095,0.27420700567611644,-0.25617434988956633,18,34,56.68495490663539,23.090911309391103,-135.33036098774238,-180.74353014877747
20201026,5996,29354,1,0.0016332267104953483,2026,8,0.05665711076699717,0.27364078570003125,-0.25642110132624957,19,29,77.2465276970112,72.36477216693348,-118.97837630174759,-147.61144609094885
20201102,5932,28505,1,0.0016203990302959194,2170,9,0.060982756915601406,0.2480814522655075,-0.282253628575034,25,44,74.08936529096636,51.564372076049224,-136.2180663654043,-170.177649762989
20201103,5913,28286,1,0.0016183007235954264,2180,9,0.06186540401380915,0.24310769396212067,-0.277613626445773,24,39,55.96636639381997,36.97764574812748,-146.73629737059593,-173.0083178645685
20201104,5939,28270,1,0.00160325382831437,2212,9,0.061713657938364405,0.24209534326037652,-0.2783860857903121,24,39,91.68693805326409,36.943893149300926,-119.88638402892815,-172.93198804891964
20201105,5917,28011,1,0.0016004012230034065,2340,7,0.0619988578423884,0.24019418701455023,-0.2781958049025086,20,41,55.29071990163558,95.95963255884291,-137.69967774632485,-147.03046327878354
20201108,5934,27897,1,0.0015847676881223544,2386,9,0.06131382462825759,0.23927163515788538,-0.27862917673547893,26,40,19.842967945155472,20.946133703629975,-173.7181033577743,-179.54963444555455
20201109,5974,27984,1,0.0015684910856806752,2416,9,0.06121284444942947,0.2377080223628716,-0.2793022555167616,24,47,54.931342470918224,93.59739491303083,-146.1680879444234,-153.5562119288283
20201117,6136,28934,1,0.0015372289501003602,2455,9,0.06125742136868729,0.23961030354790508,-0.2788186393214622,28,44,90.03289060176016,51.72503578535367,-132.09370398786902,-171.05403660819215
20201118,6142,28955,1,0.0015353403208683636,2454,9,0.06127894701900107,0.23947537787051426,-0.27780566612495017,25,50,74.26830536435295,50.44518251521578,-136.41194669852663,-174.82942379031238
20201119,6160,29040,1,0.0015308607612553057,2474,9,0.06126621328562367,0.2381465758737973,-0.278555451714371,31,50,39.40578093589847,21.2277239177482,-168.30531310342892,-185.97865811808148
20201122,6216,29182,1,0.001510751068273192,2520,8,0.061545505347866646,0.23623094338013995,-0.27820490077710386,37,53,7.8785397948126406,36.376462660760865,-188.905510860895,-181.80314774854537
20201123,6228,29220,1,0.001506894117945562,2534,7,0.06151799764836749,0.23603503701254056,-0.27869930130043497,29,42,40.19940363650849,23.04252755673253,-166.43349812203232,-183.30300700149516
20201201,6327,28868,1,0.0014425127825131152,2676,7,0.060581865820740724,0.22072297466937282,-0.282814613369958,32,48,56.412018849582964,51.99550691692111,-158.20013619839204,-172.55770104296616
20201202,6329,28836,1,0.001440003164051896,2679,7,0.06052084513607621,0.2207957545939807,-0.2829395839002554,33,47,72.04105255207786,154.65487050866034,-150.19402077015155,-130.0601490103124
20201203,6327,28801,1,0.0014391648416641344,2680,7,0.060407015815450396,0.22027117649122865,-0.28359898981980824,35,44,71.06403926685488,53.11050768383579,-153.13346671325988,-169.5947993806431
20201206,6352,28820,1,0.0014287997645702872,2692,8,0.060201710884201114,0.21857248492003295,-0.2833920248228384,29,49,73.70508603171228,66.04138192500689,-142.92588927703108,-167.34976712400882
20201207,6376,28917,1,0.0014228356336260979,2707,8,0.060352298908085224,0.21742488404496044,-0.2836638783461873,28,49,57.02497990248776,66.35324815849899,-152.67928392079784,-167.4861650625192
20201215,6413,29176,1,0.0014190607642636376,2734,8,0.06088254603342388,0.21742999566436086,-0.2847377842785055,33,53,40.167403686386805,9.35772042999733,-169.45928731204526,-191.44046597511743
20201216,6404,29184,1,0.001423442692530818,2727,8,0.060936693082333265,0.21744491550660586,-0.2850549078061641,29,44,73.95871899805627,83.57917239708728,-143.7634057154397,-157.3535055056033
20201220,6401,28967,1,0.0014141833307295736,2735,7,0.06087410794679714,0.2160366466398428,-0.2856362525315907,34,51,55.97749887462586,66.73143662032132,-160.67158465159088,-168.64279367666336
20201221,6409,29014,1,0.0014129436036129748,2730,7,0.06083531601958997,0.21725610959250688,-0.28589313335044186,31,49,40.30561892664893,96.32885974642005,-167.1884578751232,-155.86623645705367
20201229,6499,29006,2,0.0013736990386711482,2834,8,0.060092718403189464,0.21742329553043804,-0.2867769826451804,25,44,74.79954675980397,83.21896618929439,-133.98125856732682,-156.54600554750203
20201230,6553,29087,1,0.0013549237950275642,2874,7,0.05989047531775644,0.2154740775171071,-0.2860126519595653,30,39,23.39743745350599,39.50718606991926,-177.22156936715538,-173.43919654570573
20210103,6659,29457,2,0.001328818619032795,2894,7,0.05817637143955071,0.2241488199561642,-0.29076676872743173,25,40,74.82154636481303,24.07635410000466,-134.46257006836234,-182.67258829054782
20210104,6669,29434,2,0.0013238018163348887,2895,8,0.05790969851792723,0.22470700508170394,-0.29119142759690453,26,45,92.98763608469258,68.2885180092936,-122.89009836097445,-164.83484641450704
20210112,6783,29742,1,0.0012930656128412345,2953,8,0.05719729789197959,0.22072344787036727,-0.2935656896690671,32,46,56.772925839318034,113.08535276308899,-159.42815872545125,-146.65379806794365
20210113,6792,29773,1,0.001290984967806244,2951,8,0.057167464114832534,0.2214060578710993,-0.29371290676805495,36,54,55.92810083986413,23.931157498512345,-164.21064498100753,-188.09838374257856
20210117,6839,29745,1,0.0012721029763189552,2981,8,0.056138051630438744,0.2204240784332802,-0.29496983795796544,34,48,23.276642713878577,53.568043033169474,-181.37681184717673,-173.78430662056343
20210126,6992,30037,1,0.0012289828668241973,3045,8,0.053925158804569925,0.2220928338335037,-0.2940915365456151,40,53,116.75768408843928,152.52212552086286,-136.7392085891745,-138.312426950132
20210127,7016,30116,1,0.0012237988152119055,3051,8,0.05360454074838116,0.22112781576695256,-0.29348651149289867,36,59,55.30239634318084,36.700701342991735,-165.10314130242313,-185.82361952786252
20210131,7042,30094,1,0.0012138905968091063,3085,8,0.05340193255236142,0.21917105475892518,-0.2949363729255948,39,57,39.6311290855607,8.944940530596941,-175.92616259074444,-195.27185457314062
20210209,7296,30703,1,0.0011537207051212678,3262,7,0.052820997923258416,0.2143312262464572,-0.2939294597724801,25,58,75.4669539198621,-90.52894978153908,-134.49169331486664,-234.0027490077409
20210210,7299,30713,1,0.0011531479007830991,3259,8,0.05287210862937434,0.21382473621178302,-0.29388575724229754,39,59,40.05541424539629,8.917206994848051,-177.31509024248683,-197.53381840380953
20210214,7337,30787,1,0.0011439828811677238,3275,7,0.0527576587281087,0.2135280392745025,-0.2933370865579838,36,58,56.19086378475288,51.37489581158351,-165.96984004055264,-181.92641565649444
20210223,7729,31122,1,0.0010420944269746353,3605,7,0.050341683765899925,0.20586424288407437,-0.2959149470192218,38,66,22.750705849824246,22.079508369539035,-187.57446496380246,-195.48701493880915
20210224,7740,31037,1,0.0010362962450997382,3613,7,0.050017581734760494,0.20506088963444893,-0.2960116353721311,49,68,8.089171351752519,-5.923514899690801,-197.78010210382155,-204.91077878444776
20210228,7866,31307,1,0.001012089175184661,3683,7,0.04944047162509616,0.20334520928991767,-0.2960743822869455,39,66,38.70529816203826,22.281161347600886,-179.34283062851648,-195.99188554841544
20210309,7878,32065,1,0.0010334379792018714,3577,7,0.0485988629462354,0.20843243399735287,-0.29426847316880644,41,63,39.22629361680387,93.17489235578103,-182.48725846784674,-172.21512121140012
20210310,7896,32205,1,0.001033222904727897,3576,8,0.04871662967357839,0.2080543998437737,-0.2937238407947635,45,73,39.05984330691739,-18.487997042184737,-185.13492670349686,-212.46658610919604
20210314,7909,32141,1,0.0010277823238835943,3585,8,0.04860681263567272,0.20715411890053206,-0.28994182827394127,42,68,23.592964512303695,-4.764382196228098,-191.57906575415532,-207.74509720954453
20210323,8319,33049,1,0.0009552087199986381,3854,8,0.04668238893294651,0.19667142693078268,-0.2904083041687734,51,80,39.1910562365307,-7.115943040790235,-190.05669116525723,-212.17052850144043
20210324,8360,33214,1,0.0009505841625019819,3868,8,0.04626078398061838,0.1967076384611195,-0.29052238787237084,54,82,53.343411105880286,-112.21158692629005,-185.5844443511315,-243.0955308072288
20210328,8659,33871,1,0.0009035926578367969,4087,8,0.045348961146487364,0.1906895175211764,-0.29032680155229207,53,83,39.022734734952756,6.079297206891667,-193.15970429382648,-211.079958978577
20210406,8949,34933,1,0.0008724999204502262,4209,8,0.044288527447671346,0.18578300483366866,-0.2881474175493815,60,97,-4.796716494707354,30.204470105478762,-216.3795173778487,-209.31133084504947
20210407,8957,34934,1,0.0008709669039058779,4206,8,0.0443033923451231,0.18561582350487735,-0.28815191432867016,58,107,-4.215541741333713,-42.89830401227573,-216.07121811167886,-227.7268030636775
20210411,9059,35410,1,0.0008630646849310588,4263,8,0.044515603149463165,0.186737080183364,-0.28559343379515784,59,104,41.122029006310264,-5.8405373934002895,-198.6792366927093,-220.29459290502223
20210420,9104,35438,1,0.0008552289777969641,4256,8,0.04421749467171001,0.1845230233431079,-0.28602657169093165,56,122,26.733415008016877,-52.04322051305378,-203.97740362152527,-231.11895759970878
20210421,9114,35386,1,0.0008521009986986834,4271,8,0.044175495151736466,0.1839191402460547,-0.28641499122476094,64,111,25.89283724002704,-18.253822345158284,-206.13065245819277,-223.5320940237214
20210425,9158,35145,1,0.0008381846244671732,4320,8,0.043822008708877966,0.18160481203417567,-0.2867538862965004,55,107,71.20409896181296,-89.82198572251069,-182.89686746638324,-239.72759981091716
20210504,9434,36295,1,0.0008157011790483528,4446,9,0.041740787470995265,0.1773745726212026,-0.2793847698326041,65,112,39.8643905264466,-30.81977456495254,-203.51093136203113,-229.20020961010482
20210505,9469,36604,1,0.0008165751823161815,4449,9,0.041302346243069346,0.1769356597101189,-0.27923716625964173,72,106,52.3735248416567,-54.80789184851345,-201.86807058803421,-235.8091596216485
20210509,9590,37495,1,0.0008154764578068958,4446,9,0.04082206206073009,0.17553305131584085,-0.2774221900637505,54,104,57.39920901498944,-78.70326887188611,-194.77692534181506,-244.24352313910828
20210518,9765,39312,1,0.0008246223784540974,4466,8,0.04031066255714512,0.18063985566024157,-0.2706818248520385,63,118,42.231456325052136,19.12930882290179,-209.93581862610978,-226.53745318944755
20210519,9762,39199,1,0.0008227575334031813,4463,8,0.0402711014689042,0.18044800733088986,-0.2707148405016147,57,110,42.64163055524277,-76.52215541225867,-207.3340964788906,-247.63380239971534
20210523,9769,38908,1,0.0008154796771850718,4456,8,0.039740977730798335,0.18128880414412435,-0.27076155727720397,54,115,57.90624844663323,7.118520282297425,-198.24182845262004,-227.8426192049964
20210601,9994,40182,1,0.0008046857535115486,4519,8,0.03938135483378728,0.18063566684892468,-0.2664884982179548,54,110,58.97991247816319,-2.3670133235109745,-200.94873699246267,-233.0142908441487
20210602,10012,40394,1,0.0008060250783666533,4517,8,0.03935649504731523,0.18113761413402515,-0.26679181051263223,54,111,59.28983340611919,10.172487209442018,-201.35284503812233,-230.71494174927275
20210606,10130,41411,1,0.0008071787076037965,4562,9,0.03893297662568339,0.18161830924306355,-0.2637131326408897,64,116,-0.9407985136207202,24.283212224887038,-232.7305874324246,-230.68031324690432
20210615,10401,42776,1,0.0007909002832567875,4671,9,0.03816392981258929,0.18277558498757113,-0.2626380773884068,63,114,46.560520942911495,-45.56389875585037,-216.9301190997258,-249.9235419811942
20210616,10419,42933,1,0.0007910625792907433,4664,9,0.03840285068736125,0.18383613046871683,-0.2639455968836729,58,115,63.22041805517817,-57.27931720073268,-208.0509002221575,-252.98045504504975
20210620,10564,43798,1,0.0007849980945899941,4703,8,0.037998143261454724,0.18347621397898647,-0.26396056286449504,69,108,76.55092592431765,29.37309163820096,-210.2747949320426,-234.5319622218659
