timestamp,nodes_intersect_rate,edges_intersect_rate,sampled_nodes_intersect_rate_mean,sampled_edges_intersect_rate_mean,sampled_nodes_intersect_rate_std,sampled_edges_intersect_rate_std
20191107,0.9987102321582115,0.9975697696132697,0.9999000000000001,0.9992503401360544,0.000994987437106621,0.004071228076250221
20191110,0.9963503649635036,0.9946097006441834,0.9993000000000001,0.9984139764996907,0.002551470164434617,0.0030756010997213287
20191111,0.9989258861439313,0.9959705521131842,0.9999000000000001,0.9997716347144919,0.0009949874371066212,0.0005052050954199743
20191113,0.9922580645161291,0.9891803295016975,0.9979,0.9972248557529853,0.005156549233741499,0.002702785859289638
20191118,0.9512353706111834,0.9303544973314201,0.9908,0.9569540172925809,0.009967948635501699,0.015047615810962823
20200127,0.746639325586694,0.8163576158693644,0.9329,0.8968185342784974,0.023464654269773483,0.023256460892505822
20200128,0.9982859941234085,0.9939087193699884,0.9996,0.9989262007833436,0.001959591794226545,0.0025587586679092
20200129,0.9985301322880941,0.9949017742644358,1.0,0.9994040404040403,0.0,0.00182923129591802
20200130,0.987279843444227,0.9910293111685046,0.9982,0.9970018247652906,0.00829216497665115,0.004617074869282008
20200202,0.9904035433070866,0.9810665201338552,0.9975000000000002,0.992670938716005,0.004974937185533105,0.005416821698011886
20200203,0.9978934063619128,0.9953032909413531,0.9983,0.999209523809524,0.003756327994198594,0.0015278681773374626
20200205,0.9934893184130213,0.9955439043381619,0.9983,0.9991950113378687,0.0037563279941985935,0.0021082384317935316
20200210,0.9793731041456016,0.9853671284103587,0.9932,0.9897192040327534,0.008109253973085323,0.008114488960846596
20200211,0.9963760821421381,0.996251825205618,0.9995,0.9990967635539063,0.0021794494717703385,0.0020374833891712123
20200212,0.9995973424602376,0.9967615370445658,0.9997,0.9999777777777777,0.0017058722109231995,0.00022110831935702804
20200213,0.9997998799279568,0.9965622948809498,0.9999000000000001,0.9999675118532261,0.0009949874371066212,0.00021765137167156613
20200216,0.9980059820538385,0.9963520093016496,0.9999000000000001,0.9997433931148219,0.0009949874371066212,0.0007294298514182198
20200217,0.9984148999405588,0.9962292530331693,0.9999000000000001,0.9992860441146156,0.0009949874371066212,0.0039972707671682315
20200219,0.9986190570132176,0.996365635181251,0.9998,0.9998462997320141,0.001400000000000001,0.00030152865431280453
20200224,0.9773175542406312,0.9882323226356546,0.9926999999999999,0.9931460683523645,0.008228608630868288,0.007182486556856041
20200225,0.9980127186009539,0.9946544703404602,0.9998,0.9994821686250259,0.001400000000000001,0.0011732095616947874
20200226,0.9986100079428117,0.9935006239862892,0.9996,0.9985710987425275,0.0019595917942265445,0.005035671667391758
20200227,0.9988104678826328,0.9932058936951119,0.9998,0.9968572665429808,0.001400000000000001,0.004727471777348151
20200301,0.9902951079421668,0.9881165033006601,0.9978,0.9963931505248147,0.005015974481593786,0.0032485327481794318
20200302,0.997823075400752,0.9898500679985405,0.9995,0.9971588126159555,0.0021794494717703385,0.005655963081368257
20200304,0.9978427142576975,0.990036571208148,0.9997,0.9986423005565862,0.0017058722109231995,0.0030954309875133273
20200309,0.9886229894076108,0.9888175406432997,0.9973000000000001,0.9954736675082405,0.0056311632901204405,0.0036897564934198967
20200310,0.9988253719655442,0.9936647805278109,1.0,0.9990646464646463,0.0,0.0018284011346286473
20200311,0.9978456717587152,0.9934750536816582,0.9997,0.9959094619666047,0.0017058722109231995,0.0061654445357622505
20200312,0.9970582467150422,0.9930718909532137,0.9987,0.9990691816120386,0.0033630343441600507,0.0015740524784509178
20200315,0.9884040880503144,0.9897761638028473,0.9984999999999999,0.9941383231111877,0.004769696007084732,0.005295905188222767
20200316,0.9972255251684503,0.9947114061341148,0.9986999999999999,0.9971567035811512,0.003648287269390943,0.003916767429931431
20200318,0.9966436327739387,0.9927968694901838,0.9986,0.9976319934034221,0.0034698703145794978,0.0043352716270483975
20200323,0.9372170832513285,0.9481292289718163,0.9880000000000001,0.9673499330828718,0.010198039027185577,0.012606459555482336
20200324,1.0,0.9939427426710341,1.0,0.9996888888888887,0.0,0.001636094253921052
20200325,0.9997945346209164,0.993925338855215,1.0,0.9996626262626261,0.0,0.0011342152531083555
20200326,1.0,0.9941973454491912,1.0,0.9998767676767676,0.0,0.00019564694416876474
20200329,1.0,0.992964105639824,1.0,0.9999858585858585,0.0,0.0001407052941362906
20200330,0.9998074701578745,0.9936470720185434,1.0,0.9997696969696969,0.0,0.0005869164952101489
20200401,0.996742671009772,0.9912714564621404,0.9998,0.9981601319315605,0.001400000000000001,0.003160329578680446
20200406,0.9885013415101571,0.9864444876026539,0.9967999999999999,0.9872704605491056,0.005635601121442154,0.007938046969269374
20200407,0.9994248466257669,0.9944089389843769,0.9999000000000001,0.9999050505050505,0.0009949874371066212,0.0003225434578721164
20200408,0.9996168582375479,0.9942544176823227,0.9999000000000001,0.9997131313131313,0.000994987437106621,0.00144361210743855
20200409,0.9982768523836876,0.9919031902996043,0.9999000000000001,0.9985304061018347,0.000994987437106621,0.0031136770545071644
20200412,0.9967495219885277,0.9924998590365105,0.9995,0.9993389404246545,0.002179449471770338,0.0012060024218997275
20200413,0.9984770607272035,0.9924397141151465,0.9996,0.9996441146155434,0.0019595917942265445,0.0007201962185881667
20200415,0.9941031006277344,0.9905191744626152,0.9987,0.9979209702750205,0.003648287269390943,0.0027487199808715838
20200420,0.9944645924794808,0.9915692941015642,0.9994,0.9984781694495979,0.0023748684174075855,0.0025268664735033936
20200421,0.9975346102787787,0.9935679338768882,0.9997,0.9989594310451454,0.0017058722109231995,0.004125496164621583
20200422,0.9994380970219142,0.9945841512233574,0.9998,0.9999111111111111,0.001400000000000001,0.0005857331805873209
20200423,0.9992545657845695,0.9934426325317312,1.0,0.9997171717171718,0.0,0.0004890391287640519
20200426,0.9869500372856077,0.9884086094706632,0.9971000000000001,0.9958216467217941,0.004752893855326463,0.004131464204164135
20200427,0.9990754437869822,0.9881830976428346,0.9997,0.9983979797979796,0.0017058722109231995,0.004604044836249817
20200429,0.9972355326207151,0.9876971364212901,0.9993,0.9987224902082045,0.0025514701644346167,0.0021389667303822373
20200504,0.9906232763375621,0.9837620166451474,0.9973000000000001,0.9950210963516929,0.0056311632901204405,0.0051311979102019655
20200505,0.99945295404814,0.9893374857004356,1.0,0.999939393939394,0.0,0.00019482122749480842
20200506,0.990330231709542,0.9848904308936499,0.9985,0.9959644609358895,0.0035707142142714287,0.003623044107814028
20200507,1.0,0.9897102894397837,1.0,0.9972363636363636,0.0,0.027010832020206894
20200510,0.9937785910338518,0.9833419971902654,0.9990000000000001,0.9936905044554531,0.0033166247903554024,0.026249259018295855
20200511,0.9956725567976921,0.9847803792322765,0.9991,0.9964119562976707,0.00286181760425084,0.005056948559359124
20200513,0.9902614968440036,0.9817065779770773,0.9982,0.9882132794386106,0.004331281565541547,0.039723521966649175
20200518,0.99001271109497,0.9884875768417972,0.9976,0.9963472456524002,0.005122499389946284,0.0039746124050828125
20200519,1.0,0.9948856083700942,1.0,0.9999919191919191,0.0,4.8820387772099604e-05
20200520,0.9996375498368975,0.9949056466082021,0.9999000000000001,0.9999555555555556,0.0009949874371066212,0.00013271973903561168
20200521,0.9994570135746607,0.9941983724058829,1.0,0.9997575757575757,0.0,0.0009834877935061047
20200524,0.9856296030177834,0.982382379828476,0.9958,0.987992607167828,0.006508456038109199,0.009181396315024175
20200525,0.9940796555435952,0.9916623503036439,0.9984000000000002,0.9972796094757803,0.003929376540877704,0.0031628767229568257
20200527,0.9985645074466176,0.9920247154244686,0.9998,0.9994769325912184,0.001400000000000001,0.0013019115470272933
20200601,0.9833393049086349,0.9838103851487762,0.9954000000000001,0.9923316249492612,0.006843975452907476,0.006517962808841769
20200602,1.0,0.9941573690940565,1.0,0.9989636363636363,0.0,0.0049145876861943745
20200603,0.9998184788527863,0.996596264422952,1.0,0.9999818181818182,0.0,0.00011100086357831307
20200604,0.9069009237456982,0.9158660097198321,0.9887,0.9524184032204033,0.011545994976614198,0.015383185477107316
20200610,0.9220494417862839,0.9500425512017208,0.9830000000000001,0.9696285619482893,0.012369316876852991,0.011928270960074377
20200615,1.0,0.9965417383065187,1.0,0.999969696969697,0.0,0.00021640692207705746
20200616,0.9998248686514886,0.9954379314530972,1.0,1.0,0.0,0.0
20200617,1.0,0.9954564566652861,1.0,0.9994121212121212,0.0,0.005849320084808619
20200618,0.9996516286361261,0.9954129290088405,1.0,0.9999353535353535,0.0,0.00038846756660111496
20200621,0.9979134063641106,0.9953249251709257,1.0,0.9999434343434344,0.0,0.00015139389087026516
20200622,0.998790601243953,0.9947885598269957,1.0,0.9996767676767676,0.0,0.0006265883805766029
20200624,0.9872545642438857,0.9903925992048972,0.9989,0.9969659498413549,0.0037134889255254315,0.003704180756770974
20200629,0.9939141018953226,0.990554609645103,0.9991000000000001,0.9965097917955059,0.0028618176042508395,0.0043296955549492555
20200630,0.9943152454780362,0.9882344189223413,0.9991,0.9960481137909709,0.00286181760425084,0.00430162647441951
20200701,0.9998270793705689,0.9938006462205088,0.9999000000000001,0.9999535353535353,0.0009949874371066212,0.0003166694859153114
20200702,0.9996548153261995,0.9940596524803682,0.9999000000000001,0.999969696969697,0.000994987437106621,0.00013812923566845894
20200705,0.9981041020337814,0.9926497223820299,0.9995,0.9987087198515769,0.0021794494717703385,0.005582967555554849
20200706,0.9979476654694716,0.9920747654546421,1.0,0.9978,0.0,0.00454126810577955
20200708,0.9974358974358974,0.9905284126176986,0.9995999999999999,0.9976923520923522,0.0019595917942265445,0.006183951480495372
20200713,0.9930046067224023,0.990003478355358,0.9985,0.9982866395917942,0.003840572873934308,0.002478853123596158
20200714,0.9981311586816174,0.9918508247669137,0.9995,0.9991910533910535,0.0021794494717703385,0.0016188033780509196
20200715,0.9991499489969398,0.992979925551176,0.9997,0.9985958771387344,0.0017058722109231997,0.003197174110754119
20200716,0.9989795918367347,0.9937732625790908,0.9998,0.9990054834054835,0.001400000000000001,0.004065509346114536
20200719,0.995068865839143,0.9907800373667657,0.9986,0.9978962275819417,0.0034698703145794978,0.0031188234128836996
20200720,0.9984699081944917,0.9939995805865386,0.9997,0.9997811172954032,0.0017058722109231995,0.0005651244587672456
20200722,0.9966015293118097,0.9931162037150111,0.9987,0.999453267367553,0.003648287269390943,0.001196999179520173
20200727,0.990990990990991,0.9879044477147003,0.9982000000000001,0.9929412534773361,0.004331281565541547,0.006910034374821916
20200728,0.9983004758667573,0.993449127865434,0.9998,0.998973531230674,0.001400000000000001,0.004110371659688089
20200729,0.9983019188317201,0.9948732465153998,0.9996,0.9998038342609772,0.0019595917942265445,0.0007082718506842613
20200730,0.9988117467323036,0.994019916816628,0.9996,0.9998439497010925,0.0019595917942265445,0.0005615401747030275
20200802,0.9972839925309794,0.990514622679098,0.9993000000000001,0.9976122861265719,0.002551470164434617,0.004672073429333946
20200803,0.9984763839512443,0.9936304549450775,0.9997,0.9999494537208824,0.0017058722109231995,0.00021454224404862234
20200805,0.9940798376184032,0.9893928900759187,0.9992,0.9956128220985364,0.0027129319932501094,0.004746408354994231
20200810,0.9952574525745257,0.9917622930637429,0.9990000000000001,0.9982573077715934,0.0033166247903554024,0.0026471274195600677
20200811,0.9865387851253575,0.9906106409089658,0.9987999999999999,0.9982388620052832,0.0035440090293338733,0.00289059619874866
20200812,0.9959141981613892,0.9930499332927099,0.9994,0.9996274170274171,0.0027640549922170526,0.0007618297201263245
20200813,0.9974407097764887,0.992538631256133,0.9997,0.9995007215007214,0.0017058722109231997,0.0013692335105718152
20200816,0.9947135061391542,0.9898300479016202,0.9981,0.9965542536664778,0.004624932431938875,0.0037730850004669483
20200817,0.9976162097735399,0.992783350584648,0.9992000000000002,0.9989351061636778,0.0027129319932501094,0.0014829702497163426
20200819,0.9938712972420838,0.9920431162840353,0.9989999999999999,0.9977335807050091,0.0030000000000000027,0.0034868243107661987
20200824,0.9883939238777949,0.9885211075849041,0.9978999999999999,0.9929485636928933,0.004311612227462023,0.007630266602617169
20200825,0.9960811041063213,0.9904062848351486,0.9991,0.9976915687487117,0.00286181760425084,0.00516830851194463
20200826,0.9976315344273389,0.9901949775994003,0.9999000000000001,0.9987391877963308,0.0009949874371066212,0.002619571682393172
20200827,0.998135593220339,0.9935693827659527,0.9996,0.9989603380746237,0.001959591794226545,0.0018302908527118716
20200830,0.9915397631133672,0.9797161043335215,0.9984000000000001,0.9925809111523395,0.003666060555964675,0.005667933286193536
20200831,0.9994948644552955,0.9925317398501738,1.0,0.9997838383838383,0.0,0.0015745281399140775
20200902,0.9931161853593016,0.9780475916996819,0.9982,0.9893210833349272,0.004093897898091748,0.009488238744228527
20200907,0.9944612286002014,0.9902760422453754,0.9985,0.9962275138827789,0.004555216789572152,0.005565359234965855
20200908,0.9911415677753636,0.9902729801242756,0.9983999999999998,0.9970214388785819,0.0036660605559646745,0.0033922680203334224
20200909,0.9998318197107299,0.993204248907946,1.0,0.9999616161616162,0.0,0.0001706921277304146
20200910,0.9998324396782842,0.9932203945928779,1.0,0.9995252525252525,0.0,0.003940623998583789
20200913,0.9928165720013364,0.9890778280572201,0.9992,0.9959896894465378,0.0030594117081556736,0.004768450421631867
20200914,0.9948272985149341,0.9923148570370272,0.9994,0.9981670995670995,0.0023748684174075855,0.001736553986375341
20200916,0.9948073701842546,0.9920542808323377,0.9989999999999999,0.9959195217480931,0.003000000000000003,0.005810478785365203
20200921,0.9889595182335229,0.9843396488599843,0.998,0.981617144727307,0.004472135954999583,0.01307518823903757
20200922,0.9864752045416597,0.9812792827302081,0.9983,0.9914713008029961,0.005301886456724631,0.007649410050589212
20200923,0.9969579178637823,0.9894086341283196,0.9993000000000001,0.9982538445681303,0.002551470164434617,0.003282081621136954
20200924,0.9991536899119837,0.9923500063405032,1.0,0.9999252525252526,0.0,0.0003032389853843232
20200927,0.9922870556673373,0.9897385843814539,0.9991,0.9976346320346319,0.00286181760425084,0.005108700066382904
20200928,0.9944825280053503,0.9910601820225713,0.9998,0.9990556173984744,0.001400000000000001,0.0016304004687352697
20200930,0.9959751802783834,0.9857731780908757,0.9997,0.9979595547309833,0.0017058722109231995,0.004388752493318591
20201005,0.991272239006378,0.9906028771957391,0.9989,0.9972121212121212,0.003128897569432406,0.0069615983232241595
20201006,0.9914544235924933,0.9934828115274595,0.9993000000000001,0.9995527107812822,0.002551470164434617,0.0008608951920231275
20201007,0.9937710437710437,0.9936756852981784,0.9992,0.999595092519982,0.0030594117081556736,0.0008838177676800515
20201008,0.9974614994076832,0.9932693490882623,0.9993000000000001,0.9990033395176253,0.002551470164434617,0.0018548689713069667
20201011,0.994586364405346,0.9924474405327675,0.9987,0.9981497142687127,0.003648287269390943,0.0025558788424168547
20201012,0.9981393775372125,0.9929399498504994,0.9996,0.9991659039373324,0.0019595917942265445,0.0014201561374140464
20201014,0.9949358541525996,0.9916141671596128,0.9992,0.9973264031010717,0.0030594117081556736,0.005843551330515652
20201019,0.9932919671306389,0.9906694621958954,0.9957,0.99674060513615,0.006671581521648376,0.004377740287603908
20201020,0.9976709366162037,0.9917912592053199,0.9984000000000001,0.9991794656006732,0.003929376540877703,0.0014154515862953613
20201021,0.9978376580172987,0.9920860990447391,0.9994,0.9972143475572046,0.0023748684174075855,0.005369273448198178
20201022,0.9970089730807578,0.9898177474023448,0.9998,0.9969947227375797,0.001400000000000001,0.0025160831768270006
20201025,0.9896924355777224,0.9864963156734925,0.9974000000000001,0.9864675630702139,0.005023942674832193,0.009197632401547019
20201026,0.997998331943286,0.9909768304300053,0.9994,0.9969893630179345,0.0023748684174075855,0.00616262430713921
20201102,0.9773182121414277,0.8910691349092759,0.9938000000000001,0.9730140880188378,0.007180529228406503,0.030476739504512
20201103,0.9919082939986514,0.9866540411350129,0.9987000000000001,0.9949558798589727,0.004394314508543971,0.005821129463793448
20201104,0.9976323355318789,0.9919239031668557,0.9995,0.9991107400535971,0.002179449471770338,0.0020668519679246334
20201105,0.9939383734635461,0.9604974307040978,0.9990000000000001,0.9890613252236226,0.003605551275463992,0.031992019919746886
20201108,0.9929018083488255,0.9816704554509957,0.9967999999999999,0.9950000571711557,0.007467261881037794,0.007107657507646288
20201109,0.997809234917425,0.9902367660685513,0.9990000000000001,0.9989648307182918,0.0033166247903554024,0.001469172514461339
20201117,0.9794107800468698,0.984351977235245,0.9963,0.9931436656699543,0.006581033353509163,0.0062703066459075425
20201118,0.9977183833116037,0.9902792326863976,0.9998,0.99872459286745,0.001400000000000001,0.00443457527334493
20201119,0.9969065450993162,0.9905449661659385,0.9995,0.9997674706246136,0.002179449471770338,0.0005662140191431082
20201122,0.9930194805194805,0.9877086159330595,0.9989,0.9956732220160792,0.0031288975694324056,0.00717367608501352
20201123,0.9966216216216216,0.9901214510749161,0.9994,0.9991592661306947,0.0023748684174075855,0.0011499445264307954
20201201,0.9837829158638407,0.9683314878067092,0.9946000000000003,0.9840180894257109,0.007405403432629453,0.009886051807361814
20201202,0.9984194721036826,0.9910362309330863,0.9996,0.9991307359307359,0.001959591794226545,0.0012061475159114974
20201203,0.998419971559488,0.9901154314299854,0.9996,0.9985755514326944,0.0019595917942265445,0.001979765225016974
20201206,0.9936778884147305,0.9869712820939998,0.9984000000000001,0.9962495780442763,0.004630334761116095,0.004083364512282412
20201207,0.9985831234256927,0.9904115378742986,0.9999000000000001,0.9990199134199135,0.000994987437106621,0.0017408216304094825
20201215,0.9854140526976161,0.9841673404728668,0.9954,0.9928791975252095,0.007539230729988311,0.005719574958182245
