timestamp,transitivity
20190120,0.024472537797898694
20190121,0.028035579106737322
20190123,0.027493831512160734
20190128,0.025175693945410034
20190129,0.02472630395870624
20190130,0.021851175775797274
20190220,0.07606674970210055
20190225,0.08097286400795939
20190226,0.08008772110719865
20190227,0.07889101229425426
20190228,0.07983961933563888
20190303,0.07956772622556757
20190304,0.07930342967830149
20190306,0.08067610278578358
20190311,0.0827584395770676
20190312,0.08282571950558337
20190313,0.08356340041664477
20190314,0.08342311212105069
20190317,0.08459683137032738
20190318,0.08468282339046135
20190428,0.07773655000772074
20190429,0.07769428751782455
20190501,0.07776018146603263
20190506,0.07787769486306317
20190507,0.07785055148401548
20190508,0.07780114118127793
20190509,0.07769485710664521
20190617,0.06794321143419521
20190618,0.06799551138482866
20190619,0.0679880660190744
20190620,0.06749992711505069
20190623,0.06749200364781578
20190624,0.06752728340352307
20190626,0.06731304460295182
20190715,0.0771976107629527
20190716,0.07734755485293487
20190717,0.07721546432603381
20190718,0.07704064755846339
20190721,0.07816352059050925
20190722,0.07816647479890114
20190724,0.0780145190862213
20190729,0.07772367639505119
20190730,0.07787762279553485
20190731,0.07855572709687673
20190801,0.07878477115991443
20190804,0.07792466973199819
20190805,0.07778926768886496
20190807,0.07751204110902919
20190812,0.07723741501409276
20190813,0.07731824967750893
20190814,0.07730526063756497
20190815,0.07535057325673566
20190818,0.07566680388364301
20190819,0.0759649831682913
20190821,0.07669799508749683
20190826,0.07634448612299632
20190827,0.0761231032246013
20190828,0.07615758589357921
20190829,0.07625433485069037
20190901,0.07621035755982115
20190902,0.07609243597350278
20190904,0.07524846638103777
20190909,0.07363357001918917
20190910,0.07362217269109228
20190911,0.07361313612542435
20190912,0.07403887178974856
20190915,0.0754132631334443
20190916,0.07532178092467802
20190918,0.07525487176998885
20190923,0.07517468296088972
20190924,0.0751452508902252
20190925,0.07420800979830257
20190926,0.07404176905625261
20190929,0.07361107323140412
20190930,0.07378946154081586
20191002,0.07433332394281292
20191007,0.07421591578163601
20191008,0.07393434932770769
20191009,0.07350639719539048
20191010,0.07354624330810412
20191013,0.07326093809224203
20191014,0.07302774816954198
20191016,0.07220856035537687
20191021,0.07246512135878824
20191022,0.07249160124394068
20191023,0.07271325632283135
20191024,0.07270816320948968
20191027,0.07277007822195442
20191028,0.07270226419937945
20191030,0.07151388939592007
20191104,0.07085717530429565
20191105,0.07056607042858326
20191106,0.07037735342326411
20191107,0.07034188630437364
20191110,0.07042550162215806
20191111,0.0705058613344589
20191113,0.07048753479442807
20191118,0.06778543597381845
20200127,0.07958307783051596
20200128,0.08029627430849948
20200129,0.0804955699579299
20200130,0.07977921057431911
20200202,0.07442831073467825
20200203,0.07278822564838361
20200205,0.0731230859315688
20200210,0.07250347763773553
20200211,0.07249616067277527
20200212,0.07243560507639157
20200213,0.0724265541345995
20200216,0.07250181890830291
20200217,0.0727624864438492
20200219,0.07306834493567518
20200224,0.07252057413213611
20200225,0.07248452091580697
20200226,0.07249677368942543
20200227,0.0717856225075428
20200301,0.0723363439713296
20200302,0.07250777517806739
20200304,0.07256419792594643
20200309,0.07251386245408888
20200310,0.07251604253355402
20200311,0.07248347867257478
20200312,0.07246284493548072
20200315,0.07199917744087506
20200316,0.07181484121977454
20200318,0.07192054694148384
20200323,0.06963295048341876
20200324,0.06963414848873102
20200325,0.06959290658848998
20200326,0.0727567429195023
20200329,0.07284231006107068
20200330,0.07273080776240796
20200401,0.07287952814397737
20200406,0.07223261633984232
20200407,0.07245935866760073
20200408,0.07249621460478588
20200409,0.07292865767445353
20200412,0.07297945918438158
20200413,0.0731446066147872
20200415,0.07306846955992972
20200420,0.07304965727984776
20200421,0.072796089216895
20200422,0.07269941379750917
20200423,0.07271024568516324
20200426,0.07220412333328642
20200427,0.07197242458035831
20200429,0.07211499852771903
20200504,0.07151520990222206
20200505,0.071551909458287
20200506,0.07101127592203096
20200507,0.07098447004996905
20200510,0.07056632020345482
20200511,0.07029976596087015
20200513,0.07024837225077
20200518,0.07005558442307962
20200519,0.07003106779555274
20200520,0.06989986851022757
20200521,0.06977644856595736
20200524,0.06989596002197027
20200525,0.06979572094183423
20200527,0.06975086080682892
20200601,0.06953013783747267
20200602,0.06957227369962328
20200603,0.06948094019383755
20200604,0.067478135732657
20200610,0.06947466804879887
20200615,0.06696101546803344
20200616,0.06687041848403423
20200617,0.0667906303209997
20200618,0.06668879818320368
20200621,0.06701827186278758
20200622,0.06692634720296718
20200624,0.06708519343122964
20200629,0.06666548232035882
20200630,0.06688447685572976
20200701,0.06731217645143522
20200702,0.0673493737443144
20200705,0.067431671771636
20200706,0.06748776537910879
20200708,0.06760880659602807
20200713,0.06759298414382
20200714,0.06770280561331303
20200715,0.06770465043319834
20200716,0.06761247527925389
20200719,0.06734707512770313
20200720,0.06732617543996283
20200722,0.06738459977979105
20200727,0.06707278677934762
20200728,0.06708193889229651
20200729,0.06707516157413825
20200730,0.06724487378832274
20200802,0.06712667354004952
20200803,0.06719153878196198
20200805,0.0670793927628589
20200810,0.06734423365857965
20200811,0.06779386367974996
20200812,0.06787997813577033
20200813,0.06784206506015791
20200816,0.06824825504928594
20200817,0.06814921647052563
20200819,0.06846892454030434
20200824,0.06685202116042707
20200825,0.0667429396341994
20200826,0.06681681210624245
20200827,0.06673469321889668
20200830,0.06715287392190919
20200831,0.06725341979513826
20200902,0.06806835115350729
20200907,0.06787901603110236
20200908,0.06810138274387371
20200909,0.06822414503502267
20200910,0.0682476583044168
20200913,0.06815114844316553
20200914,0.0681532859258416
20200916,0.06771229166449771
20200921,0.06597650965463879
20200922,0.0654317826465108
20200923,0.06552581919318683
20200924,0.06516695032043121
20200927,0.06520169092731495
20200928,0.06529067004833404
20200930,0.06524316631775096
20201005,0.06148710402229599
20201006,0.05983680079475201
20201007,0.05985141549776527
20201008,0.059994961956244576
20201011,0.05985452559923249
20201012,0.05978948433351317
20201014,0.059864868038544364
20201019,0.05934965385961812
20201020,0.059287196212519724
20201021,0.059134102360613595
20201022,0.05890391206677023
20201025,0.056727251692834095
20201026,0.05665711076699717
20201102,0.060982756915601406
20201103,0.06186540401380915
20201104,0.061713657938364405
20201105,0.0619988578423884
20201108,0.06131382462825759
20201109,0.06121284444942947
20201117,0.06125742136868729
20201118,0.06127894701900107
20201119,0.06126621328562367
20201122,0.061545505347866646
20201123,0.06151799764836749
20201201,0.060581865820740724
20201202,0.06052084513607621
20201203,0.060407015815450396
20201206,0.060201710884201114
20201207,0.060352298908085224
20201215,0.06088254603342388
20201216,0.060936693082333265
20201220,0.06087410794679714
20201221,0.06083531601958997
20201229,0.060092718403189464
20201230,0.05989047531775644
20210103,0.05817637143955071
20210104,0.05790969851792723
20210112,0.05719729789197959
20210113,0.057167464114832534
20210117,0.056138051630438744
20210126,0.053925158804569925
20210127,0.05360454074838116
20210131,0.05340193255236142
20210209,0.052820997923258416
20210210,0.05287210862937434
20210214,0.0527576587281087
20210223,0.050341683765899925
20210224,0.050017581734760494
20210228,0.04944047162509616
20210309,0.0485988629462354
20210310,0.04871662967357839
20210314,0.04860681263567272
20210323,0.04668238893294651
20210324,0.04626078398061838
20210328,0.045348961146487364
20210406,0.044288527447671346
20210407,0.0443033923451231
20210411,0.044515603149463165
20210420,0.04421749467171001
20210421,0.044175495151736466
20210425,0.043822008708877966
20210504,0.041740787470995265
20210505,0.041302346243069346
20210509,0.04082206206073009
20210518,0.04031066255714512
20210519,0.0402711014689042
20210523,0.039740977730798335
20210601,0.03938135483378728
20210602,0.03935649504731523
20210606,0.03893297662568339
20210615,0.03816392981258929
20210616,0.03840285068736125
20210620,0.037998143261454724
20210629,0.037614518053908676
20210630,0.03718053968015021
20210704,0.036842545315108305
20210713,0.03803094844102461
20210714,0.03815939508537631
20210718,0.03816193347197422
20210727,0.03954523303483777
20210728,0.03998350071065621
20210801,0.04007024578135285
20210810,0.04123411182832644
20210811,0.041253130380301505
20210815,0.04131623059936212
20210824,0.040105331922741176
20210825,0.03980107424359216
20210829,0.0388541852321635
20210907,0.03831702545912573
20210908,0.03844995936224878
20210912,0.036339227402556004
20210921,0.0353614511360729
20210926,0.03827129034714136
20211010,0.032047336364073226
20220222,0.022154672672747542
20220227,0.027224416917971145
20220308,0.027763814471406537
20220313,0.027020641195860968
20220322,0.027392128834743457
20220327,0.027923571386448076
20220405,0.027905834486072246
20220410,0.027976572018625644
20220419,0.027985167600728045
20220424,0.02802705215862331
20220503,0.029707914364335196
20220508,0.029934881930994278
20220517,0.02969088677570221
20220522,0.029403098258908335
20220531,0.029436128873070764
20220605,0.02922590312046611
20230604,0.027122636162837988
20230618,0.026942186939692882
20230702,0.03162408581172631
20230716,0.027735798960784496
