timestamp,average_clustering
20190120,0.11076579238288807
20190121,0.14351403921879236
20190123,0.14621194292684747
20190128,0.14871520963728102
20190129,0.1488993622838085
20190130,0.15454348841995888
20190220,0.2646841029521227
20190225,0.27823110266016704
20190226,0.27697800785914245
20190227,0.27902957947233636
20190228,0.2688905857848428
20190303,0.26985730489276377
20190304,0.26935405465327716
20190306,0.2784285516567464
20190311,0.2827662520974759
20190312,0.2837651012011806
20190313,0.28501785514395633
20190314,0.284949546941567
20190317,0.28988129594949513
20190318,0.291729461914291
20190428,0.32016885102085907
20190429,0.3202156583966747
20190501,0.3213917008782386
20190506,0.32130558698179545
20190507,0.3220814775014682
20190508,0.32254270837337917
20190509,0.3238762576973302
20190617,0.3048438467609441
20190618,0.3053054740571868
20190619,0.3062541229514801
20190620,0.3048050550166885
20190623,0.30590452568347587
20190624,0.30455202102413703
20190626,0.304922578219204
20190715,0.30470476451504996
20190716,0.30352748108284616
20190717,0.30394889779672857
20190718,0.3034182957212143
20190721,0.3058539478096849
20190722,0.3061265346364096
20190724,0.3077620137570685
20190729,0.30952153476634053
20190730,0.30720845468223884
20190731,0.30238015211458097
20190801,0.3037213559502507
20190804,0.2920888227490483
20190805,0.2905152923472673
20190807,0.28546131404077696
20190812,0.2830696503374992
20190813,0.28205331874788386
20190814,0.2821862172951867
20190815,0.27096678288896886
20190818,0.27102381182680313
20190819,0.27030121042206107
20190821,0.27075820862673083
20190826,0.27042202017138517
20190827,0.26799413808902534
20190828,0.2676139943663803
20190829,0.2669196436474313
20190901,0.26766930360815433
20190902,0.26662156531694714
20190904,0.2805226821303019
20190909,0.28233167591921954
20190910,0.2831957637040159
20190911,0.2830868207665525
20190912,0.28342269178082835
20190915,0.27893852107460365
20190916,0.27793089222370926
20190918,0.2779224068998143
20190923,0.272986618516387
20190924,0.273743645125588
20190925,0.2749766736998359
20190926,0.2768212858049356
20190929,0.2754485012009453
20190930,0.2763151907810511
20191002,0.2763678407222847
20191007,0.2719124567763874
20191008,0.2740614422492116
20191009,0.2740674650425312
