timestamp,ks_stat,ks_p,wasserstein_distance
20200323,0.020340769831387485,0.2509726883384469,947240.4119887172
20200324,0.0035344529314012565,0.9999999999999825,86814.76342689265
20200325,0.004095696975141723,0.9999999999961388,41830.720834903004
20200326,0.017577690983062222,0.4163690302333577,882980.8580919665
20200329,0.006221975335138695,0.9999520657456604,361468.19439397386
20200330,0.006211273151630513,0.9999485780547238,386030.69588933996
20200401,0.0027369627340500637,0.9999999999999954,140512.49034645868
20200406,0.008677930570676775,0.9880809358216837,303475.6560787258
20200407,0.001664492395928825,0.999999999999999,109237.2903958772
20200408,0.0018057838781164654,0.999999999999999,37752.003835135554
20200409,0.002232184531647599,0.9999999999999972,236806.9556833179
20200412,0.0027133361651850403,0.9999999999999981,379800.998222552
20200413,0.005166318721973813,0.9999996112949736,403065.26715155586
20200415,0.0017887964612431247,0.9999999999999994,131221.43685756958
20200420,0.00420861395375035,0.9999999998947775,132609.51145815285
20200421,0.007060000645767504,0.9992395288773387,200746.83748346358
20200422,0.0036547429072227603,0.999999999999931,89925.02355648014
20200423,0.0039020646193074133,0.9999999999963375,52723.44971173242
20200426,0.014184939923840284,0.6428213123666532,636286.9391223502
20200427,0.0069434069361413485,0.9993148540445091,371832.82370024757
20200429,0.004961809790412813,0.99999982334135,209047.7605772316
20200504,0.008594123083025864,0.9862310155751802,295162.16968443774
20200505,0.002441096495272908,0.9999999999999962,47169.95851031909
20200506,0.0046702576389719575,0.999999978751125,352854.1169336425
20200507,0.0017389070996312746,0.9999999999999997,89157.93841280205
20200510,0.004960722745042791,0.9999997858569151,426407.654200462
20200511,0.005492353972367188,0.9999946750108214,385272.69044306653
20200513,0.0032305142254394482,0.9999999999999912,187165.77466652635
20200518,0.004874709364412666,0.9999998761794037,199065.10170051656
20200519,0.0013663655052034297,0.9999999999999997,56234.3631950123
20200520,0.0029122624598393737,0.9999999999999948,72757.3683513107
20200521,0.004017696396102761,0.999999999961509,81673.15977215786
20200524,0.013593418440681734,0.6743296555380729,747305.5368818705
20200525,0.017856932461350155,0.3306077883833744,569359.8149701854
20200527,0.004478424311617094,0.9999999936927835,94466.31244128953
20200601,0.019402019343215282,0.24336407205085545,338455.7410372168
20200602,0.00186948306195229,0.999999999999999,87059.48892535074
20200603,0.0007756650797073791,1.0,46124.77361075601
20200604,0.028521663117798447,0.027088093138626958,1403146.1578814304
20200610,0.014222395663917243,0.6687004064620569,1396428.545491974
20200615,0.006719177248488968,0.9995843830955523,439779.22669544653
20200616,0.004470950003573486,0.999999990338042,115842.12204241878
20200617,0.004560845816994945,0.999999977972932,34303.29171170752
20200618,0.0010719794541461114,1.0,41494.82278688486
20200621,0.0043446667188194905,0.9999999964872898,282051.2729868965
20200622,0.003945766848440512,0.9999999999525461,308637.15684345603
20200624,0.004265309817765671,0.9999999983546678,179108.94519152064
20200629,0.007305503997282576,0.9974781792794543,149108.82919554686
20200630,0.0025715576395395753,0.999999999999998,136570.3280337559
20200701,0.0018428551995359017,0.9999999999999993,109771.8923825148
20200702,0.0010744631521607596,1.0,69195.86029736095
20200705,0.0038024962288087704,0.9999999999924432,332255.2851088477
20200706,0.003005179074958449,0.9999999999999841,295283.46174512745
20200708,0.0034469483198369053,0.9999999999999719,118093.74403068404
20200713,0.003295278203746402,0.9999999999999882,108194.25252229783
20200714,0.001451065657211604,0.9999999999999991,78095.24839001973
20200715,0.0023985894936009084,0.999999999999996,75884.86687465552
20200716,0.0017247980640989603,0.9999999999999991,52299.49344907212
20200719,0.0063243158643250955,0.9997386060737238,342719.28952919284
20200720,0.003619065062340444,0.9999999999993708,328508.83126902883
20200722,0.004495160587560517,0.999999979354895,93415.31294806888
20200727,0.004806882867629632,0.9999997734705645,152428.3363290442
20200728,0.0013924034705500663,0.9999999999999992,108388.58404422598
20200729,0.002009247119927797,0.9999999999999969,57987.208286274814
20200730,0.0010185028008827025,1.0,25812.849710999522
20200802,0.0032558064818240125,0.9999999999999841,325224.586350607
20200803,0.004252368637654507,0.9999999976581895,294298.84109645936
20200805,0.010417468856691273,0.9005543473815725,154327.52073857907
20200810,0.007772090277692277,0.9931664225846325,220167.77883225906
20200811,0.004983072934794061,0.9999992356465484,154680.16945254878
20200812,0.003379564379815516,0.9999999999999813,70875.95106090311
20200813,0.0011349212648736195,0.9999999999999997,61682.156376840016
20200816,0.008105775290488138,0.9893025456481398,304621.13417797914
20200817,0.0027069973501653807,0.9999999999999953,267683.2263574497
20200819,0.003085010515238859,0.9999999999999843,163159.5201035251
20200824,0.008556126623171073,0.9809331670145044,170984.04274060257
20200825,0.003731502145803981,0.999999999996349,188402.94471452013
20200826,0.001614599611755159,0.9999999999999993,60718.87561994573
20200827,0.002188476870572715,0.9999999999999973,66722.47889873035
20200830,0.008906625138997747,0.9704529192727888,311724.15007032745
20200831,0.004125075722272022,0.9999999992863986,374695.47422825743
20200902,0.0036896962417243065,0.9999999999971898,188133.06965148295
20200907,0.0019034573565462442,0.9999999999999997,150808.09550086103
20200908,0.0019085637808075903,1.0,103845.82720616943
20200909,0.0014705630387518048,0.9999999999999999,91833.67197326194
20200910,0.0023217153698218093,0.999999999999998,127308.19014999382
20200913,0.0034103435855028326,0.9999999999999715,345406.4184356265
20200914,0.0033807728223407487,0.9999999999999775,354006.3520157384
20200916,0.003940579444563063,0.9999999999072237,114591.34530199794
20200921,0.009816759520255743,0.9311930922391786,214166.11361314377
20200922,0.006170148060018659,0.9998192473618593,139420.99917301134
20200923,0.0014053867944617308,0.9999999999999996,285559.5358015445
20200924,0.00250952794174208,1.0,146664.04100289007
20200927,0.005724897229332637,0.9999625416081837,390933.3696223727
20200928,0.00428995581429628,0.9999999957511776,440208.8027828724
20200930,0.0038332782493272688,0.9999999999779344,64531.201142137004
20201005,0.02841387703198529,0.01577650171606113,168558.51769690285
20201006,0.015316028921927046,0.48049715129467946,85682.89231922562
20201007,0.0035849839285276752,0.9999999999995711,61373.9904826013
20201008,0.0018576447575918747,0.9999999999999988,55152.4912436612
20201011,0.004300884866612991,0.9999999961322686,461446.76890363806
20201012,0.0023579001132066164,0.9999999999999973,515753.4410417124
20201014,0.005660921847227382,0.9999728697375777,181652.38583758185
20201019,0.005364724457171467,0.9999923110936472,303686.5436146901
20201020,0.001860804537434309,0.9999999999999988,123149.1348107816
20201021,0.002362340788678542,0.9999999999999966,121751.55079508145
20201022,0.0031533827445344763,0.9999999999999828,84648.08595475259
20201025,0.021745192204365372,0.11443857622967493,706114.6556514209
20201026,0.0033060405574803554,0.9999999999999809,432580.9355875074
20201102,0.01925491348019381,0.21489819707790914,314197.7569354499
20201103,0.007230887427145167,0.9973965324204845,141166.96019509784
20201104,0.005174627997528398,0.99999751021923,200996.1963301344
20201105,0.020642061966082245,0.15671728610190924,78323.41039664479
20201108,0.005297526922677535,0.9999952035230647,495828.613102616
20201109,0.003154496357601285,0.999999999999993,420069.829024012
20201117,0.013146112511015792,0.665108921668308,331490.39639590966
20201118,0.001599371162368916,0.9999999999999991,110844.65098630701
20201119,0.002361798897943476,0.9999999999999981,86555.24948890327
20201122,0.005885105885105885,0.9998988342690969,494645.3138509813
20201123,0.0036452637608706973,0.9999999999954656,456840.4580899261
20201201,0.013930800286139501,0.5693127384725988,445059.0946508098
20201202,0.0009591299559782151,1.0,51504.81042936426
20201203,0.0016704299412967116,0.9999999999999989,43992.02832896843
20201206,0.002939577851748076,0.9999999999999906,459253.17601012584
20201207,0.003467426653476987,0.9999999999995229,433951.4760672688
20201215,0.004207581212957291,0.9999999924841381,241943.3763882873
20201216,0.001472892400303763,0.9999999999999994,90036.44466748305
20201220,0.004789104723935917,0.9999992216724367,431292.39720715245
20201221,0.002918412971292006,0.9999999999999847,413277.47404661716
20201229,0.014050891226565313,0.5403565526045552,337432.29861473176
20201230,0.0053484146582600004,0.999979064664122,153880.46943076432
20210103,0.007214935356645951,0.9947361248026368,585677.9853688227
20210104,0.0025852942760017476,0.9999999999999887,408471.0822311652
20210112,0.009852434001040812,0.8951402032080954,247319.38121589433
20210113,0.0012124340158231788,0.9999999999999998,98783.83153747115
20210117,0.004151624844070529,0.999999984726336,524287.7339470839
20210126,0.0082665862065158,0.9699635309797247,584961.3103192544
20210127,0.0027654997142849687,0.9999999999999925,65267.231467599544
20210131,0.006704276701737773,0.9970352796748044,544983.2136567822
20210209,0.01718452598942685,0.2367265217681953,383793.66111286945
20210210,0.001206005148506284,0.9999999999999992,40225.625857478946
20210214,0.005575473295374134,0.9998162766699193,349887.17881373805
20210223,0.020642197749853004,0.07937886376059679,595073.3928534323
20210224,0.0017516832306795809,0.9999999999999979,47534.47810770278
20210228,0.005372548323961234,0.9998359776818663,410565.98088681576
20210309,0.016755037587898907,0.21556995938604676,746558.9582698026
20210310,0.0022424033378320297,0.9999999999999941,150655.48602679223
20210314,0.004438468839380271,0.999998223027982,377681.6003670373
20210323,0.016167907422590094,0.23622119180043566,554863.7252680624
20210324,0.001869876474617682,0.9999999999999991,111770.28214891226
20210328,0.009549609859144811,0.8275951028436334,597197.292059872
20210406,0.011969625622686853,0.5481559474709011,433559.09454978205
20210407,0.006030089278316898,0.996396148673562,71194.00888294907
20210411,0.00719595110085703,0.9719507396992967,364716.4615360321
20210420,0.00916265631029236,0.835314706344186,324374.8371199162
20210421,0.0026988742092448974,0.99999999999996,38636.180279012595
20210425,0.004604724615332047,0.9999688507436886,384323.3031116138
20210504,0.018833640760654254,0.07272046272524597,566405.1882924973
20210505,0.00232311352938557,0.9999999999999946,78906.06095184546
20210509,0.008400740421710887,0.8855940799098849,385438.5225191655
20210518,0.01412911448230497,0.285117822451083,720783.0849195074
20210519,0.0009173789335178792,0.9999999999999997,65835.78526284521
20210523,0.0020107905860367314,0.9999999999999922,371559.48669839505
20210601,0.011237308461440873,0.5553220352170597,684113.4432974168
20210602,0.001576515225955366,1.0,52575.78422676879
20210606,0.004882886833923683,0.9997166577091602,299964.9806969824
20210615,0.008163360023188626,0.8808738862763377,641469.6072883039
20210616,0.001870902521527107,1.0,95124.59956848093
20210620,0.006386286245830264,0.9821511476200007,375643.26752009563
20210629,0.0077014905843605375,0.9070885359183647,570883.8015212616
20210630,0.0026283706452318034,0.9999999999998789,86759.69303493603
20210704,0.003363051153463914,0.9999999715125798,513420.1830317472
20210713,0.017679457959333122,0.061453573713843634,1525743.1389022386
20210714,0.0016488569500633377,1.0,111087.57037268474
20210718,0.00457709723566746,0.9997309405672177,444175.00674493617
20210727,0.016200022479691434,0.09318663088052848,1262309.0486155841
20210728,0.004817958604408479,0.9990599042135572,193702.98593314653
20210801,0.004091292423310744,0.9999571655155579,343761.89060920576
20210810,0.0074385427591672215,0.883407412456451,929780.5919519746
20210811,0.0012509204495080861,1.0,135255.45180482056
20210815,0.007803822428046836,0.8339772684299549,480156.88572485594
20210824,0.007363318220675319,0.8714596843155904,507405.9760573967
20210825,0.0009641234547610456,1.0,143021.1774214851
20210829,0.003163458232761679,0.9999998766997916,522935.8319766791
20210907,0.005946060554751331,0.9680935668901535,507696.5575728254
20210908,0.003956541167085659,0.9999058507824435,136411.65293488227
20210912,0.004766680998019024,0.9971912082748006,492372.2516788836
20210921,0.005562049112050105,0.9790532743612326,1534203.8914439166
20210926,0.0023632344143760253,0.999999999999242,1352742.7329998054
20211010,0.01594944720021002,0.055087808271425454,2275996.822561481
20220222,0.10396941573750113,3.492084805686548e-75,3917198.645829888
20220227,0.01196509311660765,0.14017494112094897,2155475.814088557
20220308,0.006979322231105034,0.7429446925142766,318333.6017090359
20220313,0.0019090758111469097,0.9999999999999916,295925.1240025827
20220322,0.006409367620425377,0.8255005506868455,304157.93602962466
20220327,0.01850730010610041,0.002796223794947366,245923.05748065645
20220405,0.0025825682982892895,0.9999999491306159,408553.61594168685
20220410,0.014472432423026038,0.03791923708972733,426527.23606451
20220419,0.0030220445805045903,0.9999946616737859,298620.0775952054
20220424,0.002833593687850189,0.9999991412612064,298152.3565623272
20220503,0.09973331675244906,1.9051560731905516e-75,3362787.9590598987
20220508,0.008448901908179929,0.6165359595525757,350999.5180341683
20220517,0.003029346797096877,0.9999995044432299,361288.87356214534
20220522,0.0027350176384581815,0.9999999869736586,301545.19049162196
20220531,0.009455967277306021,0.4722439212983015,460800.7523473855
20220605,0.010354015430765973,0.35907551027704754,566200.1740299743
20230604,0.10035844204298644,7.95918329466387e-68,1483524.8678642146
20230618,0.0035077654627287957,0.9999842061764372,646400.9213370051
20230702,0.055629655466808314,2.466522182409666e-19,2136690.4500577203
20230716,0.06430706957825505,1.2749957870532926e-25,1848998.3982941583
