timestamp,density
20200412,0.0018183494754167241
20200413,0.0018138097525398475
20200415,0.0018166028117167765
20200420,0.0017951559566917906
20200421,0.001757148578530029
20200422,0.0017552787406399548
20200423,0.0017504699460481497
20200426,0.0016829761551703194
20200427,0.0016729146743533865
20200429,0.0016769289348493887
20200504,0.0016341206085835496
20200505,0.001633446398107863
20200506,0.0015990706950088443
20200507,0.0015866307488489912
20200510,0.0016061421858400778
20200511,0.0015969302714117864
20200513,0.0016024910606459262
20200518,0.0016044744288962207
20200519,0.0016031045232821179
20200520,0.001595440381912248
20200521,0.001579781940973065
20200524,0.001518386196299486
20200525,0.0015461107542274186
20200527,0.0015359606424289402
20200601,0.0015212527698113248
20200602,0.0015130716976893821
20200603,0.001504433664348771
20200604,0.0015379300694408004
20200610,0.0015620643674827748
20200615,0.0015122525989780477
20200616,0.001511938878025878
20200617,0.001508526905011753
20200618,0.0015032243919771986
20200621,0.0015081583737063353
20200622,0.0015044877688974814
20200624,0.001519554255214594
20200629,0.0015046500349338808
20200630,0.001512591953430698
20200701,0.001517370571090852
20200702,0.001516575759471869
20200705,0.0015059873507243466
20200706,0.0015013158798421237
20200708,0.0014969664112811417
20200713,0.0014965742480104137
20200714,0.0014989285685996796
20200715,0.0014995145872603165
20200716,0.001496401995588237
20200719,0.001489938061476683
20200720,0.0014907295795749832
20200722,0.0014868884653901943
20200727,0.001470147597156563
20200728,0.001468459526604502
20200729,0.0014670878630145435
20200730,0.001465992698712519
20200802,0.001453904752699464
20200803,0.001453363594262114
20200805,0.001433489792292468
20200810,0.0014382680568055565
20200811,0.0014688676752931953
20200812,0.0014709076541703037
20200813,0.001469577406255941
20200816,0.0014543474942597422
20200817,0.001453098646118694
20200819,0.0014589175427951186
20200824,0.0014374569604973296
20200825,0.0014515367688965567
20200826,0.0014501452415089026
20200827,0.0014471314656955936
20200830,0.0014414539283433443
20200831,0.0014463468176084456
20200902,0.00143909273030513
20200907,0.0014325387438710359
20200908,0.0014442287851668663
20200909,0.0014435966178593523
20200910,0.0014499998743936352
20200913,0.0014515989615833515
20200914,0.0014525074133722165
20200916,0.0014470547940183102
20200921,0.0014127994398102153
20200922,0.001424083413064864
20200923,0.0014271650666577724
20200924,0.0014123817194631818
20200927,0.0014190421283898453
20200928,0.0014235723897952166
20200930,0.0014205532398097746
20201005,0.0014381769526857053
20201006,0.0014525906763657227
20201007,0.0014593657151519325
20201008,0.0014617846619955739
20201011,0.0014618624618810048
20201012,0.0014544349993268325
20201014,0.0014380021988441188
20201019,0.00142240612122368
20201020,0.0014180589079701186
20201021,0.0014118080084714003
20201022,0.0014098994836376523
20201025,0.001390715152183042
20201026,0.001390918939009103
20201102,0.0013728341196858956
20201103,0.0013719741392271838
20201104,0.0013549394707878589
20201105,0.0013556931283933036
20201108,0.0013425959616117763
20201109,0.0013274779471577013
20201117,0.0013092797964954113
20201118,0.0013101429337943544
20201119,0.0013066349951396225
20201122,0.001291531158787796
20201123,0.0012906842072855083
20201201,0.001232541925088974
20201202,0.0012300151870495994
20201203,0.0012294937998384094
20201206,0.001223056564606141
20201207,0.001218933746647969
20201215,0.0012114496841889413
20201216,0.0012139794714825178
20201220,0.0012073797062958913
20201221,0.0012064124868099615
20201229,0.0011751695492513918
20201230,0.0011578130569432263
20210103,0.0011354526615189925
20210104,0.0011293063024821936
20210112,0.0011102486905765114
20210113,0.0011082620089396362
20210117,0.0010916050569525356
20210126,0.0010593261948101302
20210127,0.0010554838101445754
20210131,0.001042379238477468
20210209,0.0009982654545891802
20210210,0.0009981771079435118
20210214,0.0009908362463954897
20210223,0.0009050939338197378
20210224,0.000899300933257607
20210228,0.0008774596875283375
20210309,0.0008966238759206631
20210310,0.0008962137938867083
20210314,0.0008953003797048278
20210323,0.0008365482643130075
20210324,0.0008327556866478042
20210328,0.0007940816348253697
20210406,0.0007698594823804869
20210407,0.0007675000048616977
20210411,0.0007646567870093092
20210420,0.0007583466274564847
20210421,0.0007552144229833114
20210425,0.0007412490317471042
20210504,0.000726815708235948
20210505,0.0007286356301172309
20210509,0.0007294594051165031
20210518,0.0007411574709482759
20210519,0.0007390209284001967
20210523,0.0007330891505320823
20210601,0.0007274754124965723
20210602,0.000727944766150762
20210606,0.0007306827804831981
20210615,0.0007169336528292398
20210616,0.000717600056205187
20210620,0.0007131800352032161
20210629,0.0006967422128402063
20210630,0.000693188806952213
20210704,0.000685803650747133
20210713,0.0007041148784785876
20210714,0.0007064126246038822
20210718,0.0007015796637058898
20210727,0.0007102640353066318
20210728,0.0007009409973887713
20210801,0.0006998680479144339
20210810,0.0006940422633865685
20210811,0.0006936833996711138
20210815,0.0006806597468947808
20210824,0.0006541136017333297
20210825,0.0006509928178820817
20210829,0.0006358512047748097
20210907,0.0006254335756247851
20210908,0.0006217242158752774
20210912,0.0006147279357200264
20210921,0.0005990517676482728
20210926,0.0006018925660877166
20211010,0.0005824507536697621
20220222,0.00037223848058422004
20220227,0.00042490726976001606
20220308,0.0004256526933893938
20220313,0.00042249874470822195
20220322,0.0004185397788590146
20220327,0.0004206903078375357
20220405,0.0004171998274319014
20220410,0.000432771569555979
20220419,0.00043047321310039644
20220424,0.00042929017163728325
20220503,0.0005771691196807063
20220508,0.0005886399973104765
20220517,0.0005846646647667392
20220522,0.0005831403319174296
20220531,0.0005796118619472847
20220605,0.0005746142156449122
20230604,0.0005002492429030327
20230618,0.0004922756761800444
20230702,0.0005966994546616166
20230716,0.0005024673797527927
