timestamp,average_clustering
20200922,2.9146088873380167e-06
20200923,2.89703426658551e-06
20200924,2.904765261445835e-06
20200927,2.93500828392165e-06
20200928,2.931370311154863e-06
20200930,2.9588275528030422e-06
20201005,3.3767604975843267e-06
20201006,3.571234822310527e-06
20201007,3.5762070006205585e-06
20201008,3.557243200296186e-06
20201011,4.332468117961286e-06
20201012,4.298118317391192e-06
20201014,4.080608164001722e-06
20201019,4.087093534985062e-06
20201020,4.0835629400616775e-06
20201021,1.8498614641814917e-05
20201022,1.3672825761915203e-05
20201025,1.4150988288105808e-05
20201026,1.3954301849796264e-05
20201102,2.8354999284028117e-05
20201103,1.3255703721425067e-05
20201104,1.7715889554098685e-05
20201105,1.7894541958222357e-05
20201108,1.0710814070536002e-05
20201109,1.055193832233301e-05
20201117,1.1444859294493563e-05
20201118,1.1415194052254242e-05
20201119,1.6663467991202726e-06
20201122,1.4641109642468564e-06
20201123,1.4584641445907964e-06
20201201,1.2590820911389212e-05
20201202,1.2505904516854266e-05
20201203,1.2569630432801316e-05
20201206,1.188217121591113e-05
20201207,1.209718810768605e-05
20201215,1.1511412716810628e-05
20201216,1.1500253521951294e-05
20201220,1.135063616217032e-05
20201221,1.1667089230680552e-05
20201229,1.2065629944416569e-05
20201230,1.1959475116642284e-05
20210103,4.392422768317787e-06
20210104,1.2238308865729673e-05
20210112,2.016320472227992e-06
20210113,1.9998294428342616e-06
20210117,1.963226316612742e-06
20210126,1.3325492251900673e-05
20210127,1.3289034262855209e-05
20210131,5.600707653369358e-06
20210209,1.3381188863033168e-05
20210210,1.4375747660608086e-05
20210214,1.427217741861628e-05
20210223,1.869755671321931e-05
20210224,1.9011498914468226e-05
20210228,3.59487479377336e-08
20210309,0.00012219989296633965
20210310,3.181886648970248e-08
20210314,3.1333248495495196e-08
20210323,0.00011666050435864954
20210324,1.22849105944523e-06
20210328,2.864918154460764e-08
20210406,1.1993203631129092e-06
20210407,2.949829195177997e-08
20210411,4.7043655672447956e-08
20210420,1.9158882168936435e-07
20210421,1.888719336027031e-07
20210425,2.3060784232350587e-07
20210504,1.7511697996740278e-06
20210505,1.7398876095503803e-06
20210509,5.455528118804401e-07
20210518,2.0503487313330626e-06
20210519,2.0344361650747652e-06
20210523,6.324050115797564e-07
20210601,1.693080680295806e-06
20210602,3.802537292336311e-07
20210606,1.4758027717195928e-07
20210615,3.6678598140676385e-07
20210616,3.7000108507836163e-07
20210620,1.4636311222518123e-07
20210629,3.6257812913697947e-07
20210630,3.8785320262555e-07
20210704,1.5646336394737904e-07
20210713,1.2681553422600783e-06
20210714,1.2587860762767344e-06
20210718,5.263923969583877e-07
20210727,3.1451412253590425e-07
20210728,2.04234342351424e-07
20210801,9.634516349305247e-08
20210810,3.584227726919692e-08
20210811,1.0800547231263856e-07
20210815,1.2498921386800372e-07
20210824,1.0892967623528982e-07
20210825,1.486259055908686e-07
20210829,1.4866610965069832e-07
20210907,1.4534115582249502e-07
20210908,1.5347484001391174e-07
20210912,1.5245998409710094e-07
20210921,1.6085415665410688e-07
20210926,1.393682577812559e-07
20211010,1.2321346380820698e-06
20220222,3.213316242300044e-08
20220227,3.4451803147414984e-08
20220308,3.155871842092869e-08
20220313,4.630273251769658e-08
20220322,7.009484359553002e-08
20220327,4.13931108857036e-08
20220405,2.6658612438759933e-08
20220410,3.7395962115461363e-07
20220419,2.961860865056087e-07
20220424,3.201975720739394e-08
20220503,4.2647577106661876e-08
20220508,4.5076571029348e-08
20220517,4.3545976785441526e-08
20220522,4.354859730711768e-08
20220531,2.8705147039342257e-08
20220605,3.0910086153602296e-08
20230604,5.365390409667204e-07
20230618,5.745120374887413e-07
20230702,6.479713417825018e-07
20230716,6.003039054172984e-07
