timestamp,nodes_intersect_rate,nodes_capacity_intersect_rate,shared_capacity_share
20191104,0.9910352187833511,0.9997466819935291,0.9995321666543389
20191105,0.9895500106632544,0.9999979187280468,0.9998994769668145
20191106,0.9976349172221027,0.999605965931219,0.9994748565454642
20191107,0.9987102321582115,1.0000514819252952,0.9999812083636446
20191110,0.9963503649635036,0.9999866226921379,0.9998826423886078
20191111,0.9989258861439313,1.0000128308646532,0.9999999999999999
20191113,0.9922580645161291,1.0008231858301952,0.9999999999999999
20191118,0.9512353706111834,1.0026800065376604,1.0
20200127,0.746639325586694,0.9710502175859909,0.9435379481906857
20200128,0.9982859941234085,1.0000125313711508,0.9999735892835024
20200129,0.9985301322880941,0.9998629825039036,0.9998623089196956
20200130,0.987279843444227,0.9999019189808046,0.9999019189808044
20200202,0.9904035433070866,0.9992531471471817,0.9987759100337197
20200203,0.9978934063619128,1.0001146302954098,0.99952884417158
20200205,0.9934893184130213,0.9995617136278796,0.9995054075794455
20200210,0.9793731041456016,1.0009972084938392,0.9969967473232262
20200211,0.9963760821421381,0.999908208298699,0.9997438074620929
20200212,0.9995973424602376,0.9996305553483282,0.9996305553483282
20200213,0.9997998799279568,0.9973722941896649,0.9973722941896649
20200216,0.9980059820538385,0.9957542011148353,0.9957094038087443
20200217,0.9984148999405588,0.9991630100630704,0.9990226950895736
20200219,0.9986190570132176,1.0000880419213123,0.9999586625124782
20200224,0.9773175542406312,1.0015588791906227,0.9975743812576006
20200225,0.9980127186009539,0.9996148895930058,0.999467622965274
20200226,0.9986100079428117,1.000014344504434,0.9999774435772946
20200227,0.9988104678826328,0.999979612208548,0.9999715453988189
20200301,0.9902951079421668,1.0027753266417487,0.9993411525318042
20200302,0.997823075400752,1.0000203307276698,0.9998360907092043
20200304,0.9978427142576975,1.0000100023199014,0.9999610728343423
20200309,0.9886229894076108,0.9986754716440253,0.997969123152186
20200310,0.9988253719655442,0.9999371371273866,0.9999334298749256
20200311,0.9978456717587152,1.0006328964874107,1.0
20200312,0.9970582467150422,1.0001264638516398,0.9999999999999998
20200315,0.9884040880503144,0.9991218924022754,0.9989255592274892
20200316,0.9972255251684503,1.000036306108981,0.9998034061336679
20200318,0.9966436327739387,0.9997825948679735,0.9997062362748176
20200323,0.9372170832513285,1.0036454834163322,0.9983868026408943
20200324,1.0,0.9999677985455401,0.9999677985455403
20200325,0.9997945346209164,0.9998468594129283,0.9998462100070279
20200326,1.0,0.9996774346059853,0.9996774346059853
20200329,1.0,0.9997281305828518,0.999728130582852
20200330,0.9998074701578745,0.999712065558844,0.999711387264079
20200401,0.996742671009772,0.9999881209128372,0.999738390277772
20200406,0.9885013415101571,1.0002956591464238,0.9981389542071005
20200407,0.9994248466257669,0.9999673039282827,0.9999666208582718
20200408,0.9996168582375479,0.9999992240595638,0.9999985191721161
20200409,0.9982768523836876,0.9993559665452615,0.9992510814339189
20200412,0.9967495219885277,0.9993923289224096,0.9991658065798181
20200413,0.9984770607272035,1.0001768046405006,0.9999250983175328
20200415,0.9941031006277344,0.9998402341272636,0.9994237687564869
20200420,0.9944645924794808,0.999078963660634,0.9990103432182287
20200421,0.9975346102787787,0.9998293769322196,0.9997989600355953
20200422,0.9994380970219142,0.9996931858713436,0.9996928687255406
20200423,0.9992545657845695,1.0000018808921927,0.9999749308985755
20200426,0.9869500372856077,1.0000166228362755,0.9991097361066632
20200427,0.9990754437869822,1.000038074278169,0.9999422906960904
20200429,0.9972355326207151,0.9953748064521567,0.9951882123090735
20200504,0.9906232763375621,0.9988081193608711,0.9979852035202894
20200505,0.99945295404814,1.0000024065249797,1.0000000000000002
20200506,0.990330231709542,1.0000570194553347,0.9999786969778605
20200507,1.0,0.9998720418335697,0.9998720418335697
20200510,0.9937785910338518,0.9994189241662139,0.9990028758477046
20200511,0.9956725567976921,1.0000396421597593,0.9999641505082394
20200513,0.9902614968440036,1.000221929095069,0.9997773030444954
20200518,0.99001271109497,0.9991252079074425,0.9982686998703365
20200519,1.0,0.9999410646984013,0.9999410646984015
20200520,0.9996375498368975,0.9999652093571415,0.999960881245053
20200521,0.9994570135746607,0.9995495574559818,0.9995487547357653
20200524,0.9856296030177834,0.9995420346308482,0.9990071342624298
20200525,0.9940796555435952,1.0000579270913679,0.9992871061348714
20200527,0.9985645074466176,0.9999960595851572,0.9999755601391245
20200601,0.9833393049086349,1.0008705215849416,0.9999786607870561
20200602,1.0,0.9999951906965411,0.9999951906965413
20200603,0.9998184788527863,0.9999247375877097,0.9999247375877097
20200604,0.9069009237456982,1.0003328306637675,0.9999963788523982
20200610,0.9220494417862839,1.003537659199975,0.9969468896371623
20200615,1.0,0.9974774653709072,0.9974774653709072
20200616,0.9998248686514886,0.9998591012700743,0.9998591012700745
20200617,1.0,0.999977519234056,0.9999775192340562
20200618,0.9996516286361261,0.999865179735314,0.9998485676547614
20200621,0.9979134063641106,0.999077917435137,0.9990734355937416
20200622,0.998790601243953,0.9996376535459051,0.999626414026814
20200624,0.9872545642438857,0.9996036213758551,0.9995018770740639
20200629,0.9939141018953226,0.9989036728456535,0.9981440011608723
20200630,0.9943152454780362,1.0001481574862887,0.9999463778019113
20200701,0.9998270793705689,0.9998827897868008,0.999875035732025
20200702,0.9996548153261995,0.9999104225056337,0.9999090353291734
20200705,0.9981041020337814,0.9992128791030684,0.9990639127592211
20200706,0.9979476654694716,1.0001823986346914,0.9999384567906326
20200708,0.9974358974358974,1.0003300202773846,0.9997511324716565
20200713,0.9930046067224023,0.9981401902806625,0.9977552324761253
20200714,0.9981311586816174,1.000172840230827,0.9998566323190018
20200715,0.9991499489969398,0.9999777229144243,0.9999215818847147
20200716,0.9989795918367347,0.9999661406306664,0.9999489639108357
20200719,0.995068865839143,1.0002335020492181,0.9997939196567988
20200720,0.9984699081944917,0.9999991241263582,0.999937257239495
20200722,0.9966015293118097,1.0003250126016443,0.9996780223993815
20200727,0.990990990990991,0.9993889144223248,0.9989824235851542
20200728,0.9983004758667573,1.000014384122075,0.9999452199054225
20200729,0.9983019188317201,0.9998087932106969,0.9997939323857408
20200730,0.9988117467323036,0.9999629502701062,0.9999569182691312
20200802,0.9972839925309794,0.9997022565549347,0.9996227362107234
20200803,0.9984763839512443,0.9994625651378343,0.9994532869181318
20200805,0.9940798376184032,1.0000055954898837,0.9997932933863788
20200810,0.9952574525745257,0.9984616961977837,0.9982390286050563
20200811,0.9865387851253575,0.9999940836765835,0.9999576307217755
20200812,0.9959141981613892,0.9998558133425803,0.9998400001259268
20200813,0.9974407097764887,0.9982457421075298,0.9982174868660265
20200816,0.9947135061391542,0.9994596498600782,0.9989081425232859
20200817,0.9976162097735399,0.9998811023506167,0.9997639864424558
20200819,0.9938712972420838,0.9998877825528613,0.9998068326516882
20200824,0.9883939238777949,0.9985133051283556,0.9978612814081618
20200825,0.9960811041063213,1.0002228781300928,0.9998965980303038
20200826,0.9976315344273389,1.0003711629282144,0.9999937225565024
20200827,0.998135593220339,0.9997391434590599,0.9997241959249884
20200830,0.9915397631133672,0.9983309815346693,0.9981992185198483
20200831,0.9994948644552955,0.999824299676028,0.9997931366719491
20200902,0.9931161853593016,0.9967849427011782,0.996434039184792
20200907,0.9944612286002014,1.000300413530501,0.9993156735412672
20200908,0.9911415677753636,1.0002639071838344,0.9999230011601353
20200909,0.9998318197107299,0.9998384654581226,0.9998324675789599
20200910,0.9998324396782842,0.999737195037764,0.999737195037764
20200913,0.9928165720013364,1.0000102278551564,0.9997585302646117
20200914,0.9948272985149341,1.0000722175476995,0.9999236203708685
20200916,0.9948073701842546,0.9999785195000219,0.9997747554758141
20200921,0.9889595182335229,0.9996753794988529,0.9989715197491507
20200922,0.9864752045416597,1.0003643557453665,0.9999755482438105
20200923,0.9969579178637823,1.000061651552605,0.999937840896104
20200924,0.9991536899119837,0.9996137859514018,0.999612838739414
20200927,0.9922870556673373,0.9990857083949307,0.998797247889705
20200928,0.9944825280053503,0.9997146941969334,0.9997033991545294
20200930,0.9959751802783834,0.9999451522508742,0.9998568206661939
20201005,0.991272239006378,0.9980838747519112,0.9974469425999632
20201006,0.9914544235924933,0.9999463948637107,0.9999200703345784
20201007,0.9937710437710437,1.0000018750687316,0.9999887674686233
20201008,0.9974614994076832,0.9999339103161025,0.9999162532729431
20201011,0.994586364405346,1.0000187395950437,0.9998015472117511
20201012,0.9981393775372125,0.9997529326935146,0.9996609188121209
20201014,0.9949358541525996,0.999679093322385,0.9996338567594105
20201019,0.9932919671306389,0.9978201535408405,0.995465569690903
20201020,0.9976709366162037,1.0003568300235377,0.999970403982508
20201021,0.9978376580172987,1.001320445572758,0.9998861133636179
20201022,0.9970089730807578,0.9999393078470398,0.9998460088771969
20201025,0.9896924355777224,1.0007260229200783,0.9996108800745689
20201026,0.997998331943286,1.0001411760993308,0.9999582633366084
20201102,0.9773182121414277,1.0013645485214928,0.9986083144898974
20201103,0.9919082939986514,0.999911597642412,0.9999072138940779
20201104,0.9976323355318789,0.99999653208161,0.9999749949253132
20201105,0.9939383734635461,0.9999673822913163,0.9999480096054763
20201108,0.9929018083488255,0.9994774581349153,0.9991467148156377
20201109,0.997809234917425,1.0013158730018688,0.9998449573496521
20201117,0.9794107800468698,0.9980100173656754,0.9960928276349513
20201118,0.9977183833116037,0.9999660222328567,0.9999651387593119
20201119,0.9969065450993162,0.9999733622540686,0.9999672724207688
20201122,0.9930194805194805,0.9992390751858248,0.9991097778398256
20201123,0.9966216216216216,0.9998874306589361,0.9998601648391602
20201201,0.9837829158638407,0.9982889182219464,0.9965352084535525
20201202,0.9984194721036826,0.9999919190446037,0.9999542976200794
20201203,0.998419971559488,0.9999027956821169,0.9998607425822454
20201206,0.9936778884147305,1.0000501366391183,0.9997766501681439
20201207,0.9985831234256927,0.999926942854641,0.9998966580045059
20201215,0.9854140526976161,1.0003246678544908,0.9983117238778996
20201216,0.9971932013098393,1.000028734406266,0.9999135163441965
20201220,0.9923485321673954,1.0002263971437142,0.999742831236916
20201221,0.9973441649742227,0.999908271797127,0.9998208991317088
20201229,0.9798720549227649,0.9986955377152064,0.9980136394550067
20201230,0.998461301738729,1.0000649278171296,0.9999857293979763
20210103,0.9914542957424081,0.9999699182760852,0.9988198830322909
20210104,0.9986484457125695,0.9999820087751722,0.9999348117263058
20210112,0.9857549857549858,0.9983749605421293,0.9971812298486055
20210113,0.9986731534719151,0.9999446735535984,0.9999312858945567
20210117,0.9914605418138988,0.9996164887230422,0.9991069931325599
20210126,0.9809913730077496,0.9993404531083081,0.9964128014075458
20210127,0.9979977116704806,0.9998692509908895,0.999779200665348
20210131,0.9910205245153934,1.0002287482056818,0.999420765852724
20210209,0.9843794376597558,1.0008068497409168,0.9967879774756065
20210210,0.9982182017543859,0.9997349349597766,0.9997213377071368
20210214,0.9930127414714345,0.99971254278525,0.9993601145301894
20210223,0.987051928581164,0.9947396492873994,0.9941879926650946
20210224,0.9988355544054859,0.9999323056356006,0.999902618162057
20210228,0.9935400516795866,0.9986634213655025,0.9983550263770598
20210309,0.9616069158403254,0.994603866175257,0.9926100063297035
20210310,0.9972074130489972,1.0000047308965796,0.9997665111467923
20210314,0.9905015197568389,0.9982705852933353,0.9978032411317669
20210323,0.98419522063472,0.9960755246699408,0.9940301883015041
20210324,0.9984373121769443,0.9999043312773657,0.9998711368174276
20210328,0.994377990430622,1.0001121929120558,0.9981501780625999
20210406,0.9824460099318628,0.9961487291612583,0.9939708747974216
20210407,0.9965359258017655,0.9998637029881278,0.9995949174725297
20210411,0.9889471921402255,0.9971594107261281,0.9970015301122502
20210420,0.9762666961033226,0.9993386365996689,0.9971706103203954
20210421,0.9981326889279437,0.9999168990309444,0.999891161705272
20210425,0.9905639675224929,0.9999181982213157,0.999254392266254
20210504,0.9822013540074253,0.992532595109679,0.9908338519081854
20210505,0.9980920076319695,0.9998628122667906,0.9998475806238305
20210509,0.9903896926813813,0.9971894438003506,0.9970042759827702
20210518,0.9750782064650678,0.9938280576720698,0.9923083467907973
20210519,0.9970302099334357,0.9999241176673358,0.9998561602145807
20210523,0.9893464454005326,0.9990411414486662,0.9988508858171408
20210601,0.985157129695977,0.9946793987191217,0.99258247988911
20210602,0.998198919351611,0.999844216021114,0.999719749174224
20210606,0.9933080303635637,0.9981573607358097,0.9979317392615034
20210615,0.9871668311944719,0.996192765421745,0.9945015822618035
20210616,0.9960580713392942,0.9998244452050807,0.9997751513262206
20210620,0.9915538919282081,0.9981196950679817,0.9973208084754954
20210629,0.9873154108292314,0.9957021206111915,0.9942084822886269
20210630,0.9980533926585095,0.9999523808907442,0.9998578886525225
20210704,0.9944639232330689,0.9987069534332278,0.9984333138429314
20210713,0.9834642791887448,0.984103812569267,0.9794752936110176
20210714,0.9986687965921193,0.9998591899336882,0.9998218318436288
20210718,0.9956621813031161,0.9988439044249657,0.9977392948591167
20210727,0.9697074906692127,0.9747934010110387,0.971922982531022
20210728,0.9983000424989376,0.9994971571434285,0.9994850232853835
20210801,0.9950486740516952,0.9974384663757376,0.9972127513295199
20210810,0.9846968318305898,0.9888558100846434,0.9864159460549865
20210811,0.9979974367190003,0.9999260309975295,0.9997221182691873
20210815,0.9904122722914669,0.9987091289852643,0.9980435184186878
20210824,0.9849056603773585,0.9978829529491896,0.9938643705805925
20210825,0.9982554611650486,0.9994690847981866,0.9993846652720764
20210829,0.9947097944377267,0.9987980174420026,0.9983219680694889
20210907,0.9873258227097539,0.99700409694138,0.99395417268207
20210908,0.9958740499457112,1.0002851570115976,1.0
20210912,0.9934583515045792,0.9985674115281217,0.9963791610810395
20210921,0.9876220115999435,0.9929700164482551,0.9914221633291028
20210926,0.97071448352257,1.0028207051694544,0.9997416076831305
20211010,0.9489534387014097,0.9958960389963089,0.9845901397777029
20220222,0.8515447845804989,0.9502904202101495,0.9116255025649278
20220227,0.9968598501542529,0.9986008681883299,0.9984963380517895
20220308,0.9909952857672546,0.9988215778025588,0.9978193859114439
20220313,0.9912590174293087,1.0031820175409603,0.9986425620957088
20220322,0.9893247791333614,0.994407756935053,0.9932134052274503
20220327,0.9920112781954887,0.9996590481183665,0.9985314475061269
20220405,0.9811005534092095,1.0017438607715765,0.9962264366425574
20220410,0.9658853076601088,0.9994604758317223,0.9985193876096873
20220419,0.9836065573770492,0.9994091807059018,0.9972024282542548
20220424,0.992096550250988,0.9984760039978139,0.9980019846783089
20220503,0.8352115670848395,0.9994584766793939,0.9959959280630255
20220508,0.9756416645900823,0.9990127537983157,0.9985114849348123
20220517,0.98295992426633,1.0014290600865376,0.9981532440607429
20220522,0.9906595140422846,0.9989858580610652,0.9971091006737482
20220531,0.9857124874118832,0.9992142313995765,0.9977984891321268
20220605,0.992161535084969,1.0002612961050654,0.9998003636077754
20230604,0.6475559760327972,0.9692027728088806,0.8112473274189035
20230618,0.956338028169014,0.9972545411543899,0.9931604243436069
20230702,0.8370731065341844,1.001281571581742,0.9990732456037329
20230716,0.9693744736237654,0.9966564644985195,0.9940336997999386
