timestamp,transitivity
20200802,0.061190653316931125
20200803,0.061180993229277
20200805,0.0606118964964552
20200810,0.061457572648597615
20200811,0.061967954177132405
20200812,0.06185928677382671
20200813,0.06187385656222912
20200816,0.06174309847047799
20200817,0.06195557238515857
20200819,0.062054569428716046
20200824,0.059816003320615506
20200825,0.06102424948966794
20200826,0.061096302952659096
20200827,0.061296907028929495
20200830,0.0621366424950483
20200831,0.061953745938812706
20200902,0.06277244731701541
20200907,0.0625158312499236
20200908,0.0625261623469041
20200909,0.06269982161315625
20200910,0.06287011156368837
20200913,0.06300018145870183
20200914,0.06239564188499285
20200916,0.06198279442212755
20200921,0.06025226853680454
20200922,0.05984093961097094
20200923,0.05997251456566964
20200924,0.059678517127686175
20200927,0.06034557615515267
20200928,0.06024278508738104
20200930,0.06012087846838018
20201005,0.05647306254478408
20201006,0.054757626239464896
20201007,0.05491465930614918
20201008,0.055472914331446806
20201011,0.05577061706782756
20201012,0.05562560050523486
20201014,0.05573779746342728
20201019,0.05464079181418018
20201020,0.05432086779230179
20201021,0.05416126700848851
20201022,0.05390839268268361
20201025,0.05203132279302996
20201026,0.05214307153306251
20201102,0.05645851581858017
20201103,0.05733889012159779
20201104,0.05689901634944269
20201105,0.057032161181543396
20201108,0.05607241402430495
20201109,0.05581273176035213
20201117,0.0561815059176379
20201118,0.05615184776215775
20201119,0.05602803836082934
20201122,0.05656428869391919
20201123,0.05675651786682193
20201201,0.0557310847725917
20201202,0.05585436861986623
20201203,0.05573304220532731
20201206,0.05568515520497967
20201207,0.05589227665821815
20201215,0.05559990851866703
20201216,0.05566465667128487
20201220,0.056119442535355786
20201221,0.056004833127034796
20201229,0.05566452656893238
20201230,0.055405778480839316
20210103,0.0538400717555889
20210104,0.05356527769884963
20210112,0.05287952886306535
20210113,0.0526626118818169
20210117,0.051107189776696836
20210126,0.04969596430627942
20210127,0.049404437673997485
20210131,0.04887024186438364
20210209,0.04908755661271792
20210210,0.049109735889025556
20210214,0.048956629269395584
20210223,0.046437917655435715
20210224,0.046082237397830246
20210228,0.045476086497485316
20210309,0.04455001376564657
20210310,0.04457696624637023
20210314,0.04484218403876574
20210323,0.043489209871620256
20210324,0.04306317382933871
20210328,0.042247150199657246
20210406,0.04111357412198311
20210407,0.04095978056402927
20210411,0.04165316393840364
20210420,0.04124116968193412
20210421,0.041241005826895515
20210425,0.040877992871900304
20210504,0.03893914803580871
20210505,0.038695723711761346
20210509,0.03838906430583345
20210518,0.038175749520371505
20210519,0.038110431969297996
20210523,0.037557729440787335
20210601,0.03720664096530599
20210602,0.03706584386111308
20210606,0.03687367097960066
20210615,0.0364339415167006
20210616,0.036477392123714474
20210620,0.03604894997373731
20210629,0.03575604344281304
20210630,0.03542915864861148
20210704,0.03500974390940434
20210713,0.036337477795308104
20210714,0.03667561181965451
20210718,0.036820366291000065
20210727,0.03856643238885911
20210728,0.03899202483205378
20210801,0.03920122677181854
20210810,0.04019081631013484
20210811,0.04027073089819041
20210815,0.040323804247560234
20210824,0.03895685257884769
20210825,0.038506292167306305
20210829,0.037530290206263264
20210907,0.037564535566865905
20210908,0.037274517137420776
20210912,0.03552067121847644
20210921,0.0344221540402329
20210926,0.03711971158042288
20211010,0.02941847089753298
20220222,0.017165143773878084
20220227,0.02659976691442533
20220308,0.026961544513652555
20220313,0.026351213807699735
20220322,0.02656065946513843
20220327,0.027134999446336936
20220405,0.027316774492646308
20220410,0.027369775952888472
20220419,0.02737230066592171
20220424,0.027447990689007655
20220503,0.029171449746517294
20220508,0.029433473013505858
20220517,0.02927274830420937
20220522,0.028825452695632938
20220531,0.02879788301351426
20220605,0.028420903623825846
20230604,0.026665542812352835
20230618,0.026426136160532285
20230702,0.032474150262363416
20230716,0.026967463994141183
