alpha,xmin,KS_stat,KS_pvalue,LRatio,LR_pvalue,r_squared,timestamp
2.068025781985482,3.0,0.22123893805309736,6.523540735085563e-20,0.9330109298414446,0.35081432512585564,0.9769236458726824,20190120
2.0547144705269678,3.0,0.208984375,4.290524234940972e-20,0.9597364303444592,0.33718788334037175,0.9770479173328652,20190121
2.060211830660699,3.0,0.21428571428571427,8.615236119956788e-21,1.0585368442044667,0.28981076257008576,0.9764955172680772,20190123
2.085853226755077,3.0,0.22294372294372294,1.1841857333870507e-20,1.180287446413547,0.23788590931763443,0.9745120072122986,20190128
2.1151259269006446,3.0,0.22321428571428573,4.330904372059479e-20,1.1643633519698697,0.2442767927917865,0.9757908663944898,20190129
2.2481363640158243,4.0,0.2626582278481013,9.997758557478736e-20,1.0290451486062615,0.30345845952812744,0.9780900839449029,20190130
2.1405649426314044,11.0,0.07471264367816093,0.0055771009785821725,1.0208500306049502,0.3073254966772083,0.9961988145267344,20190220
2.127151009252194,17.0,0.05474452554744526,0.07215420207870593,0.3959245795651327,0.6921606677477778,0.9978388201102201,20190225
2.1102244073255703,17.0,0.0466786355475763,0.17099836254503975,0.1408668877521531,0.8879751010041749,0.997813490192059,20190226
2.1194752411160316,17.0,0.04865771812080537,0.11508580078903874,-0.004162302342493126,0.9966789728128675,0.9978207498390577,20190227
2.166022709103037,23.0,0.06357003152005174,0.03127077372536913,-0.1070212960679856,0.9147720849628315,0.9969166944573936,20190228
2.098492135309798,15.0,0.05720572057205721,0.005005106247301944,-0.6060228425959894,0.5444995848686948,0.9953075898457031,20190303
2.1238667697771723,16.0,0.060470324748040316,0.0027900611915155026,-0.4994244845726053,0.6174803737943868,0.9967934531218984,20190304
2.183940122581082,28.0,0.04066543438077634,0.3238572413427969,0.025844098216230047,0.979381688292511,0.9975856338263245,20190306
2.1594961245343853,26.0,0.04693140794223827,0.16873959923760784,-0.563916751185024,0.572810789282332,0.997326006808353,20190311
2.162054213454141,26.0,0.04909090909090909,0.1365356359814036,-0.4922193390039753,0.6225642945440382,0.9973086851462741,20190312
2.1952086099722097,38.0,0.034260137300103105,0.7786203614597804,-0.568494561647834,0.5696991974129171,0.9963431761529034,20190313
2.194689781261204,37.0,0.035084703292108665,0.7476909023847806,-0.527321006636052,0.597970688898958,0.9962731051966134,20190314
2.2218808346691787,35.0,0.035231441844245315,0.7327081072953201,0.004032607509216069,0.9967824534492037,0.996800266888492,20190317
2.2060446054132745,34.0,0.03392327924448324,0.7721078520492844,-0.21248338066890637,0.8317299420740838,0.9967265822781908,20190318
2.2417469090914066,33.0,0.033823529411764704,0.40903397392808605,1.228090490312091,0.2194130004882614,0.9943317113195244,20190428
2.2295623662842443,32.0,0.03277433910707195,0.4341429125608707,0.9419620197977794,0.3462120852916293,0.9946169107755698,20190429
2.2344148006398443,33.0,0.0311797578436106,0.5224739293324892,1.1197297730385376,0.2628289335679762,0.994708667810509,20190501
2.2075265304579914,30.0,0.035919540229885055,0.3227220366905975,0.5817433393223556,0.5607395744478372,0.9952165782620618,20190506
2.2048659448869845,30.0,0.03225806451612903,0.4672522495568827,0.684585498287922,0.4936055205997374,0.994479359561473,20190507
2.2063872220242766,30.0,0.03268945022288262,0.4586798927201403,0.717179790775338,0.47326316731041584,0.9945814065223235,20190508
2.206925103613959,30.0,0.0350076103500761,0.38756483998961755,0.9822330813998212,0.32598503346338126,0.9951163503516433,20190509
2.2061593939544593,26.0,0.041353383458646614,0.12690886450179306,0.6476860472467306,0.51718803045723,0.9976054006732289,20190617
2.2074440308443313,26.0,0.043914680050188205,0.08975064285182666,0.734970354280316,0.46235754915998395,0.9976614499458248,20190618
2.2057252201138287,26.0,0.044136191677175286,0.08835600858083115,0.8178313571293067,0.4134534902207124,0.9975921286896078,20190619
2.204797384501573,26.0,0.042606516290726815,0.10720346707449768,0.7683463801745033,0.44228142692702155,0.9976574461860628,20190620
2.199377753712306,25.0,0.03656472431169078,0.2270458442499641,0.8033757061212463,0.4217576123212601,0.9977389199376906,20190623
2.1923383080340244,24.0,0.050970873786407765,0.026682947213204744,0.842883147557931,0.3992937995399616,0.9979913491699992,20190624
2.1842854690360416,24.0,0.048162230671736375,0.04977806349447533,0.7020004606782897,0.48267887615352567,0.9978425090636701,20190626
2.1598526087933143,26.0,0.0506155950752394,0.04563050908784538,0.1717055314524921,0.8636690369346567,0.9971201309102717,20190715
2.1587022362917727,25.0,0.05074804567446224,0.03716308399590762,0.26731444635379287,0.7892270647765193,0.9972039296207316,20190716
2.162904432022139,26.0,0.052348993288590606,0.03250789281526867,0.21569897964811194,0.8292223966209155,0.9970781581844735,20190717
2.162482601881714,25.0,0.051215804999419884,0.031746799453474805,0.19355831486638964,0.8465217407447185,0.9972717144607285,20190718
2.155345739941152,26.0,0.052770448548812667,0.02829490860644135,0.0029212489850084277,0.9976691838516805,0.9974679370067395,20190721
2.1557025350807075,26.0,0.05643044619422572,0.015002387279437878,0.07188930869403606,0.9426899984615112,0.9974094914577925,20190722
2.1535566393539476,26.0,0.049738219895287955,0.044107426996738974,-0.12934354369084822,0.8970858179061406,0.9974610227764281,20190724
2.1554716211950113,28.0,0.047752808988764044,0.07527692765882144,0.0010181465002275288,0.9991876367671852,0.9972801420845594,20190729
2.1644875250261153,30.0,0.043740573152337855,0.15356130443492333,-0.04065976741815394,0.967567136002669,0.9970766792326403,20190730
2.1601770260072497,30.0,0.04552352048558422,0.12628511125405084,-0.25381581104519974,0.7996378579127348,0.9968982611517231,20190731
2.159676184808569,30.0,0.04696969696969697,0.10530496451517712,-0.2816867905457274,0.7781836841289477,0.9967724864819002,20190801
2.137451637461138,24.0,0.041112454655380895,0.1187867891545682,-0.2850092436069101,0.7756370601328978,0.9976216403147437,20190804
2.146567360058025,24.0,0.05186972255729795,0.022287558505525627,0.04105976755736866,0.9672482483752614,0.9976060043825777,20190805
2.157359510921374,24.0,0.05804111245465538,0.007297610556571051,0.14154244193235913,0.8874414337038073,0.9973929923578818,20190807
2.1465260352910573,24.0,0.05308641975308642,0.020054307364040846,-0.05586445046810393,0.9554497910002052,0.9973962326474282,20190812
2.1413569028278,24.0,0.053217821782178217,0.01982691713507549,-0.3057060944482328,0.7598284326336338,0.997336477442165,20190813
2.1279485843752033,22.0,0.049255441008018326,0.027962592585014878,-0.23624089603353599,0.8132457470083568,0.9976180183721209,20190814
2.1017572323925773,20.0,0.05239687848383501,0.013997118825894043,-0.6482821482938002,0.5168024780468552,0.9972633653362442,20190815
2.102063951657583,20.0,0.05066079295154185,0.018261462390661284,-0.6771834803242829,0.4982895477389573,0.9972656329429144,20190818
2.1002696657793236,20.0,0.048672566371681415,0.026683432349615344,-0.6890466152384054,0.49079393320394893,0.9973669422947534,20190819
2.0950829953188204,20.0,0.04708520179372197,0.03709073786612793,-0.7575568899241444,0.4487162964001319,0.9972736565957794,20190821
2.119256330451667,22.0,0.049516908212560384,0.03332659420102979,-0.17284277909654455,0.8627750102014806,0.9976275609128024,20190826
2.1254886574208562,22.0,0.054245283018867926,0.013094412624862961,-0.07639968627201002,0.9391011191965549,0.9977568753460977,20190827
2.1221124029506546,22.0,0.0508274231678487,0.024397285545979197,-0.20135729686178158,0.8404192034719662,0.9977176234330966,20190828
2.1248234443625584,22.0,0.05058823529411765,0.0249089266623429,-0.23203220668289645,0.8165129990210536,0.9976335105303488,20190829
2.1006124785227076,20.0,0.05286343612334802,0.012047188204611642,-0.6341239048938673,0.5259999632136663,0.9976341363396023,20190901
2.098592291539907,20.0,0.050997782705099776,0.017699324816884764,-0.6798635973805411,0.4965908331163136,0.997625011037874,20190902
2.1519825875031042,26.0,0.063257065948856,0.004997829094894676,-0.27377396954329986,0.7842583288986923,0.9972626244873259,20190904
2.1333833124956647,22.0,0.05948372615039282,0.003499222556112295,-0.01780970836429974,0.9857906598343072,0.9979474043642548,20190909
2.128959928932214,22.0,0.057432432432432436,0.005482921851915318,-0.1260574166422845,0.899686475102434,0.9979864788649462,20190910
2.136900697251512,27.0,0.03652751502719115,0.28951382121858515,-0.31354442016640466,0.7538670783263925,0.9975031427765167,20190911
2.117567471314227,24.0,0.04924242424242424,0.041518672284530767,-0.6211624045219147,0.5344927729635729,0.9977072135264831,20190912
2.14590775466088,28.0,0.05693430656934306,0.022652646309269924,-0.2245151462318788,0.8223564827271566,0.9970499757068042,20190915
2.1468521257441076,28.0,0.059854014598540145,0.014162713182374321,-0.3125601976642579,0.754614821619807,0.9970693615796996,20190916
2.1098656774576856,24.0,0.039440203562340966,0.1687733506552609,-0.8373101983474124,0.4024182282437634,0.9975889802852734,20190918
2.090380911967796,22.0,0.04093567251461988,0.11078746693461228,-1.1798487302623115,0.2380603842238832,0.9969794849466751,20190923
2.070624878641784,18.0,0.06147934678194044,0.0007302089557447902,-0.937320977386604,0.3485934755705332,0.9966570366358273,20190924
2.086895342774752,20.0,0.06808510638297872,0.0003114935490302988,-1.2254823536466486,0.2203935348125824,0.9969821882725968,20190925
2.0827597016115464,18.0,0.059558117195004805,0.0011873183869740304,-0.7903744471856613,0.4293091206865217,0.9973366845505534,20190926
2.0917117965750265,20.0,0.0635593220338983,0.0009289497458162351,-0.7866551887131737,0.4314837428539946,0.997300096782884,20190929
2.0871848197347838,20.0,0.06157112526539278,0.0015116767004737413,-1.0589942181983958,0.28960241288486377,0.9971284869658903,20190930
2.0789330370686714,18.0,0.06634615384615385,0.000200654562318032,-0.7335439610389746,0.4632267256061916,0.9969762223442254,20191002
2.0714354717440004,18.0,0.07326732673267326,3.680343279854545e-05,-1.0237797350483848,0.3059393241811379,0.9967326570312586,20191007
2.087612137086635,22.0,0.05596107055961071,0.011166857299374314,-1.2682054605563013,0.20472458751016953,0.9970757823502605,20191008
2.082309025054624,20.0,0.046875,0.03775740083206047,-1.129573980627869,0.2586557799432424,0.9971908019198749,20191009
2.083096587835683,20.0,0.04601571268237935,0.044526056445352236,-1.1112808464810604,0.26644748114954386,0.9972424682222176,20191010
2.0892985197314555,20.0,0.04948216340621404,0.02741790992895554,-0.9699504547054173,0.332071188835414,0.9974689377048832,20191013
2.148986714157118,35.0,0.043248282313905706,0.3028339115347679,-0.5611174679759694,0.5747174608030002,0.9963650156163918,20191014
2.0910319929466787,18.0,0.050595238095238096,0.011074377671803564,-0.6243318165842575,0.5324096930823434,0.9975142668428627,20191016
2.1683760118507553,38.0,0.03375527426160337,0.6399672493944126,-0.8700135614454068,0.38429299307224885,0.9960628096085316,20191021
