timestamp,average_clustering
20190120,0.05504590191622664
20190121,0.07341722970989774
20190123,0.07707681358466777
20190128,0.08193663268792666
20190129,0.08031889021760631
20190130,0.08798803413910264
20190220,0.013672373711405693
20190225,0.0230003467343232
20190226,0.02295344726461524
20190227,0.023202233515838985
20190228,0.022760283457100863
20190303,0.023658905673146956
20190304,0.029326365337964372
20190306,0.024394447137579187
20190311,0.0004060350846315733
20190312,0.00039041330999485806
20190313,0.0004150310492701613
20190314,0.00040785946166266936
20190317,0.00042222992580907934
20190318,0.0004167830006129099
20190428,0.00032005064834591726
20190429,0.00031831399008604107
20190501,0.000340708188620083
20190506,0.0003330571610782851
20190507,0.00031863013608967596
20190508,0.0003357044732077503
20190509,0.00034064342571710855
20190617,0.0002824298798593684
20190618,0.00030069185997184413
20190619,0.0002968385462068991
20190620,0.00028184647152417093
20190623,0.000302640057776827
20190624,0.0002950239830054183
20190626,0.0002806916045689142
20190715,0.0002818963011066206
20190716,0.000275952157745833
20190717,0.00026252640538731005
20190718,0.00027496886629392673
20190721,0.0002789529182118519
20190722,0.00027734639083175616
20190724,0.00026083579679852886
20190729,0.00027519298392292507
20190730,0.0002640024197545654
20190731,0.0002776950889335039
20190801,0.0002821498758835769
20190804,0.00025782203247482984
20190805,0.000272117728032239
20190807,0.00179150301239064
20190812,0.0017972269254112442
20190813,0.001685508523154499
20190814,0.001769333796423259
20190815,0.0017867126303621284
20190818,0.0016798329518820715
20190819,0.0017520681868391074
20190821,0.0016721056147762522
20190826,0.001766139651253664
20190827,0.0017139850848457133
20190828,0.0016293368133743088
20190829,0.001708892172101047
20190901,0.0017410077735945766
20190902,0.0016301452258849283
20190904,0.0018325151803540048
20190909,0.0018248328978863945
20190910,0.0018585969028738227
20190911,0.0018274466000953698
20190912,0.0017451453521386015
20190915,0.001776343838108161
20190916,0.0016840207165949213
20190918,0.0017852198483938647
20190923,0.0017507323164900044
20190924,0.001653015027510532
20190925,0.0017346750828931153
20190926,0.001769543882303974
20190929,0.0016369422257878508
20190930,0.0017309165075637763
20191002,0.001743764969604189
20191007,0.0016235450407928666
20191008,0.001710767803684383
20191009,0.0017293541035450254
20191010,0.0017076911046416529
20191013,0.0016667643706981294
20191014,0.0017822305707466625
20191016,0.0003451567594695927
20191021,0.0003728810266078019
20191022,0.0003770895996904269
20191023,0.000367403028968873
20191024,0.00034883943547706916
20191027,0.00034985647687219457
20191028,0.00036578133501218897
20191030,0.0003636027068580941
20191104,0.0003386662275942163
20191105,0.0003554982194625097
20191106,0.00036057591557270947
20191107,0.00033899693061006155
20191110,0.00035436768325445726
20191111,0.0003580227248391373
20191113,0.00033547675539998483
20191118,0.0003298331518725089
20200127,0.00020815923576144647
20200128,0.00019870399821842065
20200129,0.00021022061243432697
20200130,0.0002063759588637822
20200202,0.0002524889463463238
20200203,0.00025801250135696577
20200205,0.00026142289553695636
20200210,0.001227443018503983
20200211,0.0012039766978654371
20200212,0.0011509016600740388
20200213,0.0012210009708956355
20200216,0.0011454874354061909
20200217,0.0008828025507584213
20200219,0.0004212757056235842
20200224,0.000429730210168068
20200225,0.0004051145205244065
20200226,0.00042242137346101485
20200227,0.00042743712942740637
20200301,0.0003991286548242872
20200302,0.00041197768219196346
20200304,0.00039322789541449977
20200309,0.0004190092082488366
20200310,0.000418667853855502
20200311,0.0003928198992189648
20200312,0.0004097465554167828
20200315,0.0004068986920162534
20200316,0.0004127992771567565
20200318,1.3126070334582467e-06
20200323,0.0003903286191621053
20200324,0.00037181162622332417
20200325,0.0003959472030466832
20200326,0.000400195211175555
20200329,0.0004093526647507722
20200330,0.00038318949029935855
20200401,0.00038064427296196176
20200406,0.0003987612563259663
20200407,0.00040460469567316114
20200408,0.00037994822346182865
20200409,0.00040447380914402904
20200412,0.00039897405427832545
20200413,0.00040378953739183794
20200415,0.0004013493279790958
20200420,1.3416643149387139e-05
20200421,1.4091659052768544e-05
20200422,1.3784872590662369e-05
20200423,1.3146177053860082e-05
20200426,1.3797202467115439e-05
20200427,1.345881625945494e-05
20200429,1.2834863492661174e-05
20200504,1.3420470954508729e-05
20200505,1.282641865341077e-05
20200506,1.3720757583227744e-05
20200507,1.3453923037583795e-05
20200510,1.3430469999239563e-05
20200511,0.0003559550898618312
20200513,0.00037276427273708247
20200518,0.00035629910586153587
20200519,0.0003790816764620136
20200520,0.0003741332962410727
20200521,0.000377761610830598
20200524,0.0003442503524334115
20200525,0.0007107274108027436
20200527,0.0007015511670989533
20200601,0.0006674973765884392
20200602,0.0007061166235023364
20200603,0.00069165958049388
20200604,0.0005508577954231896
20200610,0.00015944359641309423
20200615,0.0001747336889955797
20200616,0.0006508406514500364
20200617,0.0006506174927269801
20200618,0.000692515425602727
20200621,0.0006851299435737692
20200622,3.3894665674797935e-05
20200624,3.640393964287617e-05
20200629,0.0006858650836572262
20200630,0.0009276086500206114
20200701,0.0008873588895902107
20200702,0.0009479605763374135
20200705,0.0009620763597753349
20200706,0.0009416821296343425
20200708,0.002907501198245596
20200713,0.0009605325905117576
20200714,0.0008947602189364726
20200715,0.000934770319335388
20200716,0.000949486750306569
20200719,0.000933557344725072
20200720,0.0008904638119452954
20200722,0.0009328535283201202
20200727,0.0008915561614923185
20200728,0.0009495256030091665
20200729,0.0009494635887232529
20200730,0.0008951786518710561
20200802,0.0009381297263337141
20200803,0.0008959050390854083
20200805,0.0009383139458907382
20200810,0.0009518262904170511
20200811,0.0009526707570774184
20200812,0.0008977681716179873
20200813,0.0009420738256097047
20200816,7.031243287855818e-05
20200817,6.562091037983894e-05
20200819,0.0009535458603090776
