timestamp,density
20191110,0.0025741805554465695
20191111,0.002574539096163587
20191113,0.002580671592907889
20191118,0.0025453124815020896
20200127,0.002949929990886941
20200128,0.0029557031119343343
20200129,0.0029503839437441137
20200130,0.002980129883469218
20200202,0.0024318595078702534
20200203,0.0023668129466705256
20200205,0.0023620668780534094
20200210,0.002330240643421775
20200211,0.0023307271406506464
20200212,0.002316522018895885
20200213,0.002318930722789748
20200216,0.0023102692007849167
20200217,0.002315792653333485
20200219,0.002322272170671946
20200224,0.0023196404865351516
20200225,0.002317613086472532
20200226,0.0023121535445446715
20200227,0.0022983164355402635
20200301,0.002287235901189278
20200302,0.0022509971454952628
20200304,0.0022508028438177736
20200309,0.0022350976495325793
20200310,0.002229713425046219
20200311,0.0022203755211350376
20200312,0.002219864916490796
20200315,0.002219579865239794
20200316,0.002213015942822299
20200318,0.002203748099682777
20200323,0.0022355173446568567
20200324,0.002232081970636776
20200325,0.002227130266506805
20200326,0.0021588364180275296
20200329,0.0021421864583117834
20200330,0.002133167493747049
20200401,0.0021335444543162507
20200406,0.0021001829314918623
20200407,0.0021018104347583504
20200408,0.0021012296244705586
20200409,0.0021056272801302633
20200412,0.0021058579081999927
20200413,0.002105259957803598
20200415,0.002109840717192793
20200420,0.002090703434653071
20200421,0.0020471177436918197
20200422,0.002038863313555822
20200423,0.0020375336686326603
20200426,0.0019839912758280688
20200427,0.001970101287367021
20200429,0.0019659007206950254
20200504,0.0019276477270172524
20200505,0.0019301581974625016
20200506,0.0019357812883952633
20200507,0.0019264077672503982
20200510,0.0018896632053841355
20200511,0.001878178929576585
20200513,0.0018854581999820457
20200518,0.0018794173405347542
20200519,0.0018797872968740136
20200520,0.0018775167840210222
20200521,0.0018589087005382637
20200524,0.001814582083087952
20200525,0.0018126571438618845
20200527,0.0018087421166057664
20200601,0.0018225429552447125
20200602,0.00181811159213556
20200603,0.0018125785866349563
20200604,0.0019451215730798036
20200610,0.0018449448503885775
20200615,0.001763890793379673
20200616,0.0017596800196830094
20200617,0.0017596395388145784
20200618,0.0017570932843437436
20200621,0.0017643745262747844
20200622,0.0017587912115626027
20200624,0.0017786849924020776
20200629,0.001760703212789184
20200630,0.001764615845546887
20200701,0.0017674551690436621
20200702,0.0017684074367950325
20200705,0.0017566780593584342
20200706,0.0017523632500551633
20200708,0.0017442771184313735
20200713,0.001745194954489304
20200714,0.0017461241519075399
20200715,0.0017451137624636519
20200716,0.0017445202872851233
20200719,0.001737278186699704
20200720,0.0017373555115697595
20200722,0.0017380169106253804
20200727,0.001725928434751851
20200728,0.0017242676102091593
20200729,0.0017259212997640498
20200730,0.0017253448974998264
20200802,0.0017110224852753518
20200803,0.0017115631987242427
20200805,0.0017019158417909777
20200810,0.0016948285725499617
20200811,0.0017261289508882284
20200812,0.0017303014721596391
20200813,0.0017285895151665624
20200816,0.0017229472517979337
20200817,0.0017240418734974854
20200819,0.0017307255382564583
20200824,0.0017337754794726906
20200825,0.0017180964910698772
20200826,0.0017174988004286852
20200827,0.0017128364515512915
20200830,0.0016971125154689609
20200831,0.0016973055696997686
20200902,0.0016845014874700937
20200907,0.0016763757202858227
20200908,0.001692892324726859
20200909,0.001691272508178359
20200910,0.0016950718482362493
20200913,0.0016955139251244832
20200914,0.0017018133612160878
20200916,0.0016986045481695669
20200921,0.001665377842008947
20200922,0.001673076613230829
20200923,0.0016730778201825885
20200924,0.0016595745303055406
20200927,0.001654514658738178
20200928,0.0016607500699128467
20200930,0.0016624682328084403
20201005,0.0016772319248269413
20201006,0.0016998859901705499
20201007,0.0017149058165292538
20201008,0.0017138026811121883
20201011,0.001710418570088702
20201012,0.001703495557379802
20201014,0.0016843215708543286
20201019,0.0016661079756442087
20201020,0.0016619564066012046
20201021,0.001655550770545822
20201022,0.0016560416937923454
20201025,0.0016370554596854292
20201026,0.0016332267104953483
20201102,0.0016203990302959194
20201103,0.0016183007235954264
20201104,0.00160325382831437
20201105,0.0016004012230034065
20201108,0.0015847676881223544
20201109,0.0015684910856806752
20201117,0.0015372289501003602
20201118,0.0015353403208683636
20201119,0.0015308607612553057
20201122,0.001510751068273192
20201123,0.001506894117945562
20201201,0.0014425127825131152
20201202,0.001440003164051896
20201203,0.0014391648416641344
20201206,0.0014287997645702872
20201207,0.0014228356336260979
20201215,0.0014190607642636376
20201216,0.001423442692530818
20201220,0.0014141833307295736
20201221,0.0014129436036129748
20201229,0.0013736990386711482
20201230,0.0013549237950275642
20210103,0.001328818619032795
20210104,0.0013238018163348887
20210112,0.0012930656128412345
20210113,0.001290984967806244
20210117,0.0012721029763189552
20210126,0.0012289828668241973
20210127,0.0012237988152119055
20210131,0.0012138905968091063
20210209,0.0011537207051212678
20210210,0.0011531479007830991
20210214,0.0011439828811677238
20210223,0.0010420944269746353
20210224,0.0010362962450997382
20210228,0.001012089175184661
20210309,0.0010334379792018714
20210310,0.001033222904727897
20210314,0.0010277823238835943
20210323,0.0009552087199986381
20210324,0.0009505841625019819
20210328,0.0009035926578367969
20210406,0.0008724999204502262
20210407,0.0008709669039058779
20210411,0.0008630646849310588
20210420,0.0008552289777969641
20210421,0.0008521009986986834
20210425,0.0008381846244671732
20210504,0.0008157011790483528
20210505,0.0008165751823161815
20210509,0.0008154764578068958
20210518,0.0008246223784540974
20210519,0.0008227575334031813
20210523,0.0008154796771850718
20210601,0.0008046857535115486
20210602,0.0008060250783666533
20210606,0.0008071787076037965
20210615,0.0007909002832567875
20210616,0.0007910625792907433
20210620,0.0007849980945899941
20210629,0.0007656258534189815
20210630,0.0007617107623215681
20210704,0.0007533306283589768
20210713,0.000768735408985102
20210714,0.0007704310237802331
20210718,0.0007647116617963333
20210727,0.000770096354527553
20210728,0.000759407332654642
20210801,0.0007570150766329953
20210810,0.0007469562642361186
20210811,0.0007466272176807454
20210815,0.0007313873514639862
20210824,0.0007022711104106568
20210825,0.0006989557794403364
20210829,0.0006826151496765981
20210907,0.0006693970108322446
20210908,0.0006689322063985546
20210912,0.0006583615362361567
20210921,0.0006434637882551436
20210926,0.0006577787158878419
20211010,0.000650917064910201
20220222,0.00045266899276159384
20220227,0.00045687155577593105
20220308,0.000458530438283881
20220313,0.0004549084480500581
20220322,0.00044973559514506945
20220327,0.0004509555426733787
20220405,0.0004489206159805883
20220410,0.000465481015275248
20220419,0.0004633127555028336
20220424,0.0004618442665677143
20220503,0.0006204059596169778
20220508,0.0006311856154464056
20220517,0.0006282937402692982
20220522,0.0006269653927337146
20220531,0.0006256772215432579
20220605,0.0006252019720950202
20230604,0.0005600261528479572
20230618,0.0005501494516094955
20230702,0.000676434865121641
20230716,0.000563275757484049
